"Player","Rating","Games","1st","2nd","Lag"
12408961,2967.42324647818,292,123,37,56
2165650,2671.5488740532,364,91,73,48
14106450,2636.49932249044,123,36,14,2336
7813296,2625.79487722283,224,47,26,800
11443437,2619.14060047633,744,278,138,43
8152145,2570.91736902507,103,27,11,2122
8116659,2556.8239762738,96,34,13,48
9313951,2535.8301843435,251,73,49,48
18092331,2524.41116648788,243,49,33,90
11552867,2494.80409751597,214,52,27,496
16509171,2473.00914087224,148,45,22,56
5199332,2470.44251991612,250,58,44,1493
11405734,2456.92221163661,261,94,40,7
8640970,2452.78798065168,212,26,37,496
2546001,2452.7026438554,253,38,35,219
7075211,2448.52483480418,112,17,18,77
10676573,2443.93268291594,321,63,36,7
7892320,2441.82836406806,243,47,42,516
9405745,2437.62879218972,175,36,16,48
3533958,2418.52573124102,180,23,17,48
6989615,2415.97668860263,192,24,24,7
14806365,2414.3066292216,207,34,20,141
2511839,2409.52474479254,309,73,43,1336
6304246,2405.03351081499,115,23,16,362
11592896,2404.6234896833,166,19,13,58
11375105,2399.89784882328,132,19,15,153
3149577,2389.34757023173,253,33,40,126
10549880,2387.15851566337,173,26,16,2779
2291265,2386.83844089334,133,19,16,56
1473890,2386.46119287944,70,27,13,2336
6090175,2361.37046684475,188,15,23,593
1646397,2360.78145025357,142,19,21,2179
14362480,2356.58705168237,82,38,14,14730
7787629,2352.45848923401,70,21,13,58
9269034,2344.54314313639,169,19,18,2248
3257847,2344.40680130373,463,126,63,7
14758501,2340.89456357899,432,77,56,141
10760701,2329.72291540237,77,30,12,4640
13291701,2328.74703072119,259,37,34,363
3717598,2319.1346008778,85,22,17,1493
9362168,2318.37231547748,324,52,41,7
17911347,2316.40692153726,166,84,30,241
8364754,2314.10256809982,65,35,12,16668
6327638,2309.7375281713,111,19,19,1266
5472693,2308.54828483863,95,18,14,141
10434787,2306.70446593541,124,37,18,76
6303313,2294.73572792927,85,43,18,2784
5309981,2294.27918764311,375,87,68,276
6399568,2292.34218425727,108,28,25,1625
12779141,2291.46646573651,189,19,26,126
20087811,2291.15430153534,219,43,31,7
12959983,2285.68381926307,126,33,24,6
6867478,2284.98936859688,219,34,25,301
4383303,2283.81952740211,145,52,30,14155
7027766,2278.39057006062,111,21,14,1822
11380904,2274.71128299925,114,32,22,6776
11388931,2274.57691312217,60,30,11,152
5413624,2269.27420697088,355,49,43,215
10343292,2267.68414073189,87,16,15,2797
8660293,2266.27368016568,74,12,8,593
10728620,2265.39193431675,164,17,19,417
12578000,2256.86721212241,125,22,26,1773
4382220,2256.58473930602,214,72,35,120
284905,2255.07231560512,43,6,2,1665
5442251,2254.16343332368,92,28,16,3076
11129034,2250.25007392521,438,74,77,389
5981005,2249.42721900108,56,31,14,2236
7989469,2248.35314259297,462,76,59,1319
11920994,2245.94599135357,185,20,13,1079
6387149,2241.52833299088,195,27,40,48
16320893,2241.12411224427,550,125,90,38
12736534,2239.91184840032,79,27,14,6969
2472609,2237.85661922933,121,17,16,1587
20988374,2237.19496644251,152,17,16,2348
7512553,2237.18826915816,95,41,19,14047
4519494,2235.79656256917,123,9,15,58
6420308,2234.17083026453,171,25,23,1738
4399129,2231.61205660626,257,51,38,529
9027651,2231.12952777377,213,37,34,264
20461077,2230.38756721413,85,16,16,2197
5645231,2230.15632318639,120,15,6,363
1818573,2228.25731462914,172,36,18,409
5774823,2226.0889616796,62,11,10,301
8715276,2222.29486877451,154,35,23,268
7060756,2215.79571733608,140,31,24,245
17467899,2214.57628090018,498,143,79,7
12147277,2213.84201490815,179,42,25,455
9052194,2210.10239010926,351,66,59,522
6973354,2206.12699456161,165,28,17,1645
10463129,2204.68778550231,343,59,55,7
2758279,2203.20505994773,72,12,11,496
5447609,2199.5991490041,89,19,17,873
10917620,2198.92486986078,170,23,12,48
6830745,2197.57822353812,278,61,53,16
8359561,2197.27513466203,543,112,122,496
6479616,2195.30556787149,82,17,17,4613
14398471,2192.24832872314,97,29,15,86
6667041,2191.62991237066,46,9,7,56
9694263,2189.60356154937,69,26,14,1486
11215030,2188.92745062233,119,28,26,48
10500832,2186.61653432926,98,22,11,5026
9961301,2181.2434877726,53,15,20,937
10092099,2180.70516354798,90,36,20,7290
7178423,2180.09149877167,72,11,12,2407
12301126,2177.07029944551,123,39,13,2175
14438574,2176.2635125219,119,14,12,264
6754508,2175.79373815365,52,19,5,496
11255340,2173.23714303117,339,57,28,141
2848604,2171.45300874873,94,18,8,287
10651106,2169.01108459581,167,22,19,77
10509043,2164.49126386503,101,16,10,141
14800198,2164.43151342253,93,6,4,2346
8581210,2163.96184655787,199,72,28,363
11198996,2161.30926884927,75,13,9,5481
2012453,2159.38300923673,88,7,7,2418
14385814,2157.74821271564,217,27,22,48
15173952,2157.59606127152,150,20,19,593
11269055,2156.9331419178,239,8,16,77
4734703,2155.72868456008,88,20,12,226
7101953,2152.35844158427,223,22,28,561
16288992,2150.43660438536,249,33,37,478
1775182,2147.23014676903,89,25,16,126
7537133,2145.38894342245,59,6,3,2873
14548572,2145.32673280799,152,33,26,9326
9501251,2144.23423135311,243,21,20,363
11684622,2143.58641453191,87,13,10,5366
5177569,2143.43580840058,135,8,9,48
4277702,2142.98549915561,71,17,15,5427
7657831,2142.67216853587,99,31,22,717
19998548,2142.37067026992,101,17,12,268
5791401,2141.90509677193,369,42,43,593
20630250,2138.70570689088,581,77,59,141
11042418,2137.54849628113,58,13,11,234
14035920,2137.44472600796,48,8,7,286
4346274,2133.40390012702,39,12,9,23306
6404027,2132.93995655571,81,4,10,460
11189917,2130.09837568121,72,38,20,2662
4659319,2128.86263218849,71,6,10,1625
7010761,2125.6452334351,62,6,8,447
13065919,2125.53688355973,110,28,16,478
17958667,2124.89504791368,223,22,21,1070
10157694,2123.46557981204,355,50,44,496
10056419,2123.36569257556,112,10,11,1625
4803900,2123.03634090046,72,28,13,32
7078544,2122.66023224947,103,17,11,4268
5218178,2121.50074207045,79,12,12,460
16227745,2119.86607268808,350,56,42,924
4470775,2118.90932699771,130,16,12,7228
4585186,2117.4045296831,100,15,23,924
11376152,2115.96855611839,145,40,32,2877
14518295,2115.13524838193,222,42,24,220
8666950,2113.31290552479,99,5,14,362
14097024,2112.07722608902,85,6,5,2391
2694475,2110.38355882122,108,14,23,1879
17847877,2109.96633597581,525,115,98,7
15846736,2109.91220612599,410,84,52,532
11715109,2108.42196807688,144,5,9,368
12537417,2107.79166058352,251,29,20,548
11189164,2105.70944302576,428,83,56,53
8964050,2105.34295044867,76,25,7,4358
10592853,2105.00348258306,156,15,27,2327
13228917,2104.97438240492,73,17,12,541
11234706,2102.47456343348,325,52,48,890
8007528,2101.43400822022,51,16,7,19323
12483293,2101.06382623282,149,22,13,257
10717635,2098.91197729538,169,7,13,496
10625776,2098.08419479494,212,14,15,481
6671641,2095.61808771745,170,16,13,890
11786864,2095.12216362445,137,20,12,799
16561695,2093.90240338706,122,4,6,2192
4108547,2093.7389751513,74,9,1,366
2282047,2092.86020600416,55,8,9,4633
4784772,2090.16234274236,258,48,35,374
757783,2087.26017122859,338,63,40,276
10170668,2085.24835552505,62,9,3,424
9560694,2085.1247073398,198,49,30,6423
6619303,2084.85920489307,87,8,4,4006
11811036,2083.71320828578,175,22,18,76
7554753,2083.59877903662,38,11,6,1537
11536421,2083.29538087166,180,21,17,1105
10849159,2083.10917483935,112,26,11,7373
7972980,2081.20027749315,88,15,8,10028
11367222,2079.42598600091,79,7,5,1625
1460263,2078.47445428265,666,142,110,410
7696512,2077.4071176335,65,19,19,2288
10137131,2077.26064787941,135,12,18,1336
7780605,2076.88060441117,159,26,19,496
5407620,2075.3745156171,121,2,5,153
10829419,2074.10903484586,128,9,9,48
8208289,2073.99940228039,70,13,8,1336
15656399,2072.46388200457,97,23,8,7913
5242158,2071.96184630272,92,15,14,496
9984860,2068.99577493251,213,12,22,773
11604978,2067.67650418694,59,16,4,7362
20971891,2065.80914133233,334,59,46,241
2504750,2065.48376994221,43,9,3,168
7940696,2060.7876456392,100,16,10,496
8925266,2060.51718746043,66,3,9,4112
1860489,2059.98739317519,97,22,14,3724
12728547,2059.65402818527,117,10,19,1485
12040280,2058.89386918108,70,21,16,5822
1876565,2058.82019846928,96,8,11,7360
9501611,2058.47656254589,165,23,17,2242
10051720,2056.34719509057,106,4,6,890
16626263,2055.18906487732,225,36,33,478
3328742,2052.78833322153,95,5,4,48
11645855,2050.33628846173,112,16,16,380
9367417,2049.5717041876,38,11,9,31753
14445724,2048.66790201522,56,4,4,3183
9340773,2048.53717841732,88,8,5,7
11129041,2047.79268202437,208,15,22,168
6744123,2047.47791529133,85,15,11,4703
612898,2047.3476935652,56,10,7,1447
17706086,2047.30648816862,119,24,8,447
7341183,2046.47432753963,47,12,8,6969
11680054,2045.62392500686,170,26,9,424
12130373,2044.978376604,33,15,3,1032
23303515,2044.18723275292,117,34,17,1758
10613549,2043.69191854766,60,8,6,2430
11142471,2043.50412771469,107,11,10,2744
11153458,2043.36719785362,45,2,2,7891
12904237,2043.00185093373,346,39,17,593
2590257,2042.65813110017,71,17,12,6655
16052525,2040.84392065098,213,22,13,351
3674590,2039.53326431009,187,48,26,764
19315726,2039.13203941025,54,11,6,102
11267857,2038.13975970873,166,10,13,1336
5346730,2037.75497667871,151,40,27,1104
6920104,2037.30014932047,94,15,17,1742
8926244,2036.18146833883,159,41,15,74
9211924,2036.03384902274,108,20,8,496
4504101,2035.66705406921,33,8,4,9945
11553627,2035.1462737395,48,2,3,6655
4830687,2033.97753430711,241,20,19,48
14447878,2033.5998786345,446,77,81,161
114017,2032.90459223674,364,54,55,751
4857328,2032.79049562403,83,16,5,801
7701428,2032.59338461132,150,11,10,1485
11345747,2032.57044896764,76,32,20,345
9634978,2031.79118352091,87,5,7,7
1433427,2031.10877800151,186,33,27,141
3730848,2031.07374091114,135,13,17,890
7713152,2031.06253347012,179,22,17,38
3898396,2030.01873332938,103,9,10,496
124493,2029.8196179183,32,10,9,2306
5324987,2027.61605839304,55,13,11,9834
7802400,2026.24454059292,63,5,9,1360
11375251,2024.206095563,102,11,11,1336
10997439,2023.88592738293,308,24,32,7
4018079,2022.91986677696,53,4,10,56
12324616,2021.83896044997,295,42,54,160
16435346,2021.48994640602,232,24,21,4424
30829000,2020.11031879574,64,31,18,335
8509247,2019.76915173245,53,5,9,4268
9719351,2019.42052755028,104,2,3,407
10674817,2018.47947116669,55,17,9,16884
3216107,2017.87054255192,106,21,18,2218
7023000,2015.57136200321,173,13,12,91
7562902,2015.0602658141,26,4,2,1625
9294554,2014.99652366724,91,7,5,2348
8150535,2014.54969765366,138,16,19,287
8788058,2014.31359027116,113,19,10,4878
9883156,2013.9884859411,284,66,46,4
12079158,2013.1726506903,293,62,42,1271
11308471,2011.97471902835,43,4,8,141
11940767,2010.80534382943,67,6,3,1485
11371245,2010.56917829478,120,12,11,344
12777806,2009.00730096402,51,17,12,3185
13628898,2008.62694407784,106,11,5,724
7302148,2007.34834114549,96,12,11,2199
12090610,2007.17737408335,307,29,27,286
11987104,2007.12890338056,68,10,8,4893
4209818,2006.80977208063,108,4,7,1319
16436446,2006.03648606892,85,26,14,343
2742030,2005.90659958062,58,8,10,1521
15293080,2003.98831306089,87,23,17,10573
7452074,2003.80818462518,109,29,12,37
11446219,2003.53313849572,74,9,11,417
6868602,2003.45618981045,66,23,15,325
11137291,2002.81913932745,223,52,39,479
6111086,2002.58913080339,30,10,9,1070
13380270,2001.28408683158,148,12,10,800
4301976,2001.02734126269,100,10,10,345
13592012,2000.67950541087,166,12,20,249
15441612,2000.43570226896,1186,263,270,11
18047706,1999.15994284006,280,26,34,90
11607790,1998.75797058669,116,31,18,7008
14855337,1998.40992100821,136,38,22,417
12260184,1997.76588374536,168,1,9,368
11305398,1997.54363083246,60,8,2,118
2321050,1995.80969835914,41,10,4,918
6385683,1995.56076391555,32,18,4,113
12241010,1995.17983303235,84,26,13,33
2186872,1994.5583089105,36,9,0,6586
11706972,1994.25816380842,101,10,8,1550
5286213,1993.8631859357,47,10,6,2179
5477343,1993.72124592537,127,17,17,1455
11243772,1993.63916710938,66,9,9,561
10952922,1992.69984417111,278,27,16,2
12450467,1991.81182087324,94,12,7,193
3163649,1990.73036011084,37,10,4,14986
251683,1990.55156848256,79,5,8,213
3149395,1990.41553979717,324,60,39,168
9526124,1989.05729693899,279,33,43,141
4309566,1988.61085937021,68,14,14,10104
27234119,1987.86304853496,197,32,31,130
4796794,1987.67426449023,31,11,5,890
14309415,1987.6386758249,90,3,7,1360
12701607,1987.26860220028,99,8,8,1979
6237416,1985.96854848629,87,10,9,126
17272840,1985.77208363509,62,5,4,1360
8530809,1984.67874908387,103,20,17,2526
3772251,1984.11450483416,76,1,5,890
6524092,1983.80210982338,41,15,4,3762
8511882,1983.43938214669,129,3,4,2782
18906801,1983.02174664001,96,5,7,1884
9845103,1982.53404630133,315,45,50,98
17117946,1982.28365302772,136,13,21,187
8500628,1981.75574795597,124,11,9,2122
12949657,1979.64968045032,124,5,10,1711
2944449,1979.49448526934,110,5,13,48
10487020,1978.85731905297,136,8,9,346
1218895,1978.67124628659,93,17,19,890
18983,1978.04273291903,45,10,3,76
14817468,1977.38640513476,112,15,8,257
18781432,1977.05053199541,400,40,43,5
14457670,1976.72469747265,102,7,10,12198
7624067,1976.5953697835,192,39,32,13
11836334,1976.45816712672,95,19,23,1250
5623529,1975.91321519863,65,5,11,98
6379036,1975.04597120055,202,28,25,7
17980099,1974.24617371932,60,12,10,1664
9276293,1974.13322304016,149,3,6,1336
9767342,1973.92511931636,68,18,12,730
13057699,1973.84110051011,125,26,21,1550
11684952,1973.67923241763,42,8,3,1362
12179012,1973.64810823146,57,10,10,6708
14674958,1973.61953539168,64,12,11,109
18296925,1973.53660715899,167,12,7,773
3493804,1973.25257460939,130,18,10,6
9331403,1973.2343542533,51,13,6,923
2917990,1973.06404653218,95,10,9,958
8085085,1971.90423709768,62,20,5,4764
8535398,1969.61971178865,51,3,3,363
10526814,1969.61667262644,144,37,35,345
14592820,1969.01421644957,165,23,13,126
12601090,1968.48072478038,92,9,9,1711
12378737,1967.86318987324,84,7,7,7228
9997359,1967.85790017205,72,5,10,2423
15745271,1967.85521838259,95,8,15,5201
3601553,1967.4234493557,121,9,18,1537
13963691,1966.85294508201,60,11,8,7
17124682,1966.83349039992,136,18,8,1247
13896734,1966.08079435533,129,6,12,56
9484080,1965.89055650928,163,16,5,817
8698024,1964.04709356562,98,8,2,496
9921139,1963.92530741538,95,21,20,252
13207763,1963.88322726127,168,11,11,14
1041943,1962.83061288888,293,46,52,1055
9938943,1959.18238026922,65,15,6,12504
7644691,1959.06816968509,57,0,0,481
9918331,1957.22408768219,57,15,6,4399
11967146,1956.71444760477,136,43,26,95
4852013,1956.61956086545,29,10,3,13827
9975427,1956.59008455698,73,4,4,4629
7166953,1956.41435071824,54,5,5,4235
3859111,1956.37335428986,110,19,14,36
13218204,1955.98714628556,128,15,16,1583
14083285,1954.83400467926,41,9,9,393
15392570,1954.468096223,65,13,2,310
11806306,1954.46507885193,51,12,7,10177
13935409,1953.71078496519,396,71,93,9
4896825,1952.4710408729,66,9,5,4855
10543853,1951.86635462027,51,10,3,13
4253615,1950.10152829548,100,6,8,56
9136545,1949.59892075632,48,7,5,1366
5245584,1949.45015524377,51,11,5,9118
10910261,1949.14383320776,46,9,6,192
3394696,1948.97108860278,179,29,29,455
2110845,1948.76829910708,46,2,5,3617
16197865,1948.21033254183,207,25,18,7
9459674,1947.70136291593,104,14,12,141
6661913,1947.64812666408,62,15,6,907
9558549,1947.61523310855,24,7,5,6607
5154946,1947.4076496954,175,13,11,2336
6560308,1947.31892589744,154,24,19,561
9294147,1947.29206899571,37,10,7,1960
13988393,1947.24848079271,58,0,3,2580
7421892,1947.13740677793,32,12,4,11404
5033077,1946.67762751105,35,6,3,2865
11794209,1946.62675486943,45,2,1,4562
10184558,1945.60640836746,82,8,6,1360
3318668,1945.02855464103,26,12,1,7555
11234356,1944.83839619507,42,17,2,823
4458239,1944.71817538271,157,5,9,593
25003136,1944.41168059087,63,23,6,1220
6036351,1943.43666755689,71,14,11,2418
11399348,1943.42589946435,27,9,10,5968
7153533,1942.84848204954,108,8,9,286
4166621,1942.8119526728,53,7,10,14356
4858555,1942.08211033164,140,31,19,1495
4430263,1941.96623584172,42,14,7,2074
10816653,1941.425184733,52,7,4,660
7302146,1941.22144626197,111,25,21,813
9784305,1939.89231885429,48,14,7,2629
16817965,1939.38838562232,26,10,2,8785
7374212,1939.22629105037,126,17,15,635
9254536,1939.13464754234,44,6,11,9286
14503423,1938.91978328126,40,4,5,9364
4415285,1938.85769600364,93,11,14,2404
13503203,1937.001209372,221,21,22,588
14860270,1935.96306641619,258,26,21,248
1861823,1935.89525637254,126,13,8,3076
10669817,1933.9526584266,100,25,9,236
4908650,1933.7069883161,18,14,3,1842
2791044,1932.89133097129,109,8,14,596
9323821,1932.54556884889,156,46,28,22
22461441,1932.38121592103,200,64,32,6
11688228,1931.10360774613,96,13,13,7208
7119659,1931.02373408154,70,7,2,1752
4934554,1930.58564804176,28,9,4,98
22139521,1929.62777864204,58,15,6,12036
9924405,1929.04925707103,186,22,22,48
13627426,1928.64650422691,95,5,9,1454
11239094,1928.59492758553,85,8,8,12137
10199656,1927.68862224067,128,18,10,7772
69114,1927.17574519314,46,3,3,5203
8165685,1926.27339923321,161,12,13,1247
7009485,1926.0347038503,44,10,3,58
10504596,1924.60281676498,20,13,4,48
13300203,1922.906996468,99,17,11,4106
9652467,1920.32625130121,170,24,21,374
7959945,1920.18479237216,29,6,3,77
8198848,1919.7892608971,56,8,4,5244
9683186,1916.35196567818,82,6,11,496
14293652,1916.05451519146,134,40,28,1357
7586334,1916.03987114871,76,2,7,109
10459580,1915.73376149378,114,9,10,4272
3139364,1915.42512344338,52,9,6,4669
8275006,1914.20207452151,70,6,10,7228
6767144,1914.04283696126,59,13,9,5204
16315382,1913.99542984498,58,15,15,187
14866091,1913.93718864832,117,13,9,419
11412507,1913.83297912613,68,12,10,5391
11511783,1912.87620968035,67,19,6,21570
6366060,1911.89294791279,105,10,7,1669
14024115,1911.66006055685,108,34,25,1689
3213239,1911.52115740664,25,12,0,345
17045442,1911.45093661565,91,4,4,1079
30849385,1911.24680667819,113,15,22,4953
10562797,1910.60661040222,75,3,6,5204
139670,1910.52700301043,212,29,31,516
6643511,1910.3969107164,501,53,47,2
7393858,1910.32740036306,50,6,2,186
5425046,1910.30209430588,137,23,11,1429
10826957,1909.33863737059,60,3,10,24
7457788,1908.36840471762,107,4,4,2188
25129957,1908.35269620462,528,121,95,59
2138989,1908.07106995636,108,22,17,481
18131614,1907.30738155696,244,15,21,59
6585939,1907.01876076837,37,5,5,89
4989296,1906.67571845958,102,15,9,5203
6311605,1905.63435440945,90,9,12,4268
1274585,1905.13636014097,284,44,47,180
19974935,1904.6338973831,90,7,7,90
17067266,1904.29933534783,191,27,36,419
16544907,1904.27444730752,184,16,18,225
7640581,1903.51849960873,118,8,10,131
3148418,1902.88927309321,172,53,42,1250
4922584,1902.83829192418,52,14,15,319
2272587,1901.01322130334,43,3,2,4993
6502403,1900.57167679343,57,13,11,4740
26796620,1899.2161061218,146,33,20,121
15030466,1898.40843377433,44,11,7,2197
10458639,1898.17938614235,106,14,6,9897
15251627,1897.86984024139,129,13,12,56
17720805,1897.72533532983,154,13,8,924
11091594,1897.39122126639,53,6,8,11689
10853878,1897.23741413856,157,15,12,124
14443032,1897.15490556586,108,35,22,478
3094900,1897.03580719419,37,3,2,1725
8211340,1896.72070600983,30,4,6,98
8226107,1896.24191992602,87,8,10,4607
12585858,1896.17490104632,311,49,64,344
5403374,1894.34819968845,48,10,1,2306
14684430,1893.76394448316,63,26,12,5122
2282145,1893.44141838291,69,5,9,374
17684409,1893.32258507646,94,10,4,845
4755314,1893.09939033984,183,32,32,126
14402477,1893.08266525783,83,2,9,925
8840382,1892.97479711919,64,13,2,1102
11076938,1892.63034106928,94,15,20,10104
6843383,1892.10299046049,83,2,6,782
24840779,1891.33169334756,160,19,14,175
5394938,1891.0544352438,60,11,11,14348
6367247,1890.12644846303,28,7,6,1920
9283403,1889.85186466368,34,8,3,1438
33096530,1889.68310270379,21,14,3,1338
11353707,1887.98565627861,37,3,6,2106
9367683,1887.28673754585,61,6,3,2348
6149313,1887.20727720094,173,41,30,2410
15887523,1887.10752406454,74,8,4,447
19857248,1887.0945213519,261,20,28,36
6757317,1886.91846419864,66,3,7,5203
11740073,1886.73872575502,92,14,5,357
17669042,1886.33613553534,71,5,5,819
5584603,1886.10556351177,75,7,9,5463
12148238,1886.03645385255,58,19,10,155
14953642,1885.7138053285,34,7,4,4938
2766034,1885.5809230008,55,2,7,4629
6221425,1885.32329440701,238,39,36,464
12407826,1885.06160577938,122,51,44,94
13795588,1884.54561248291,162,14,18,73
7774197,1883.48297623755,273,40,29,89
16368250,1883.27644411718,48,16,9,113
8669198,1883.26819810539,156,13,17,1360
1285637,1883.10426977195,39,1,4,2336
8215374,1882.69635651928,41,6,4,496
10958852,1882.69044865516,116,6,5,1527
8195473,1882.53661308731,64,10,17,48
9659805,1882.35096470546,101,25,15,11067
9970083,1882.28603201582,22,14,1,21485
21765588,1882.15698494988,50,20,9,351
8861593,1881.65145019157,108,9,12,1266
17158552,1880.68507720019,40,4,5,1484
12805967,1880.64819307093,184,27,20,890
16897434,1879.0296934387,75,18,18,259
8105655,1878.67891952497,139,15,10,3932
16296371,1878.29798658978,118,22,21,178
18357479,1878.03549035335,91,18,14,670
6178640,1877.81620010547,108,7,9,58
3929529,1877.7185590787,56,18,12,22205
15308238,1877.41833035417,70,19,10,5394
13827978,1876.88737441462,118,18,15,187
8268978,1876.40681897601,242,9,16,157
8707087,1876.33152334466,38,2,2,1538
7109269,1876.01844811221,85,7,9,1224
6283858,1875.48090584395,96,20,16,2940
13055978,1875.18344797658,238,33,40,345
7498203,1875.14265434103,273,49,51,239
13767572,1875.09114530962,53,12,11,11916
12776754,1874.94547474161,154,29,26,2949
18153252,1874.93135959534,64,15,8,2146
11821951,1873.83092134017,57,6,5,9352
4980135,1873.81594096752,48,15,9,533
4248481,1873.20327688281,36,15,6,48
21771922,1873.07044519259,75,3,5,1208
10345531,1873.00765357495,122,8,6,1230
12395652,1871.02290043916,46,6,4,5204
874891,1870.77893422125,74,3,4,773
10250612,1870.71446761311,66,19,8,11791
9927583,1870.48358095524,160,30,18,613
10077431,1870.12165495128,50,2,5,58
11132798,1869.56914772342,26,9,2,23306
9282017,1869.00285362657,63,7,2,1079
10029074,1868.85947412123,96,7,14,90
3115283,1868.0266759494,58,9,4,1336
8688737,1867.20900336103,36,11,10,1419
1766764,1865.92144715962,54,7,7,4267
14215850,1863.99544542188,48,5,2,9761
5132353,1863.85011216981,117,4,12,890
12941954,1863.41029688326,67,21,12,2364
4316633,1862.48862121998,59,3,3,98
1285945,1862.39996165386,70,14,22,424
3036545,1862.27461989978,78,8,7,8992
13473514,1860.68932493089,67,5,8,1664
1040250,1860.42678432558,51,7,7,3408
25306176,1859.69779957862,126,17,7,1220
2155578,1859.15482664701,16,5,3,405
12159899,1858.45322127476,26,1,1,460
7249261,1858.22565119109,139,4,11,286
19606212,1858.13950590743,305,113,108,97
14472389,1857.90106658987,313,39,26,451
4637369,1856.83358116933,74,18,13,125
11554464,1856.06254401375,68,18,14,14162
10224047,1855.9160795064,47,3,1,1904
4429612,1855.40615857341,89,3,7,660
2541804,1855.40596747703,66,5,3,65
5326197,1855.21950322272,64,3,7,1665
7003293,1854.3957915241,22,6,2,1220
12902475,1853.56700616252,96,5,9,1949
1195423,1852.53221993227,50,7,2,21833
13778217,1852.16321700566,171,23,20,730
13973026,1851.29576503511,56,5,5,7805
18825707,1851.03976617595,40,4,2,2443
11222462,1850.97194919681,174,15,20,31
8077264,1849.96670452841,100,11,15,186
1868745,1849.50319004376,33,4,7,5799
4780986,1849.35701052342,64,3,8,924
14919428,1849.33793439574,54,3,8,4740
13452017,1848.41508667066,55,15,11,1494
13281473,1848.16232728613,32,13,2,21767
29189596,1848.10553429454,205,22,20,1322
10350809,1848.09867604302,198,7,6,2122
6503843,1847.99239052559,111,18,17,660
13652059,1847.39654869624,60,3,5,496
8783645,1846.73190376311,108,17,6,1406
3256745,1845.51160093407,44,5,13,1250
1987591,1844.7795045129,25,1,2,460
4010492,1844.74057027947,61,2,1,5201
10415929,1844.02111795434,154,7,11,56
15475797,1843.14443356223,45,4,1,1640
11151214,1842.93935979752,17,15,2,8156
13077790,1842.52742576851,69,3,8,2346
10223298,1842.51328086167,49,3,4,4023
23738997,1842.42809975605,105,21,18,11067
13709281,1842.38790323599,48,3,5,264
7127792,1842.38607696995,44,10,7,1537
2787415,1842.3574219739,57,7,6,2418
8645133,1842.2509355327,55,9,5,1540
1683740,1841.79516515098,64,20,14,11815
8186536,1841.56234347665,247,12,2,56
10204748,1841.30163769025,147,6,9,264
5000924,1840.22690518104,46,7,5,509
9984244,1839.72223226288,54,10,10,150
4005672,1839.46214092167,37,5,3,4164
5229475,1838.70437077928,93,0,3,1328
2198995,1838.28015453138,125,14,21,6819
13214651,1837.67102251164,57,0,2,368
19191708,1837.56703410768,276,26,28,37
9265990,1837.55849223473,179,13,9,77
6295380,1837.53230234967,54,13,14,12209
16094871,1836.31943151724,62,8,6,7252
16535905,1836.11744320513,56,17,10,5445
10325072,1836.05436384398,155,12,15,1336
14787295,1835.41333708964,33,4,4,287
12760743,1833.98793291903,48,5,2,115
16218750,1833.38489381557,134,16,15,447
15641344,1833.26958415756,112,6,4,2467
12716143,1831.68934028001,81,11,14,81
11070279,1831.58275935506,60,1,4,421
5143605,1831.22367073753,77,2,11,6586
15274893,1830.65437162292,263,29,31,56
13951894,1829.78208104889,112,9,10,24
4419502,1829.78111277779,19,1,3,10075
9037054,1829.68850188578,58,8,4,7057
16958213,1829.08798655994,34,4,4,16857
5449433,1829.04564579287,19,6,2,23274
10516802,1828.91903493045,383,53,57,407
13659816,1828.31756184916,103,10,6,1017
19236425,1828.05459839654,148,21,19,7467
12530511,1827.69203961862,75,4,8,268
14367585,1826.88561366555,102,14,12,1090
8065765,1826.33230794369,43,5,3,2061
12609022,1825.9374905516,140,9,22,496
9062731,1825.82956875411,33,4,1,2420
10634348,1825.22162805654,114,17,4,2120
15184992,1824.6824523156,437,41,39,417
15242810,1824.22849378974,58,3,1,2204
14174951,1823.97865814047,948,128,117,38
7948169,1823.92369077033,74,6,2,1266
5281485,1823.74128553886,125,6,13,90
8352298,1822.77571919294,21,3,3,1742
13875116,1821.64783183816,58,5,10,4762
13139356,1821.20756833359,35,7,7,155
10461118,1821.10302544294,22,12,7,14795
1540807,1820.52559737711,66,10,4,4703
7764053,1820.48079161263,71,8,6,4689
12585048,1818.42154332836,32,3,6,14883
8762031,1818.03654713785,43,6,6,817
11207004,1817.61290673261,69,18,15,405
22617279,1816.97728273853,212,40,26,1138
7686708,1816.72243412053,57,0,5,31
9611797,1815.93444358708,55,13,3,4784
19698268,1815.13124397579,56,2,3,416
10199538,1814.05590034528,28,13,4,11449
13415000,1813.31857767447,51,1,3,1552
2200982,1813.30618838947,160,30,18,3176
14159808,1812.92633031062,16,4,1,4495
3574151,1812.48339120328,38,8,7,19277
14612966,1812.44546132962,27,5,7,287
1428455,1812.31376290578,13,9,3,7859
11994396,1811.9308788856,42,5,4,14935
7804244,1811.68993809837,97,16,10,157
5411734,1811.57706499792,42,6,6,1634
12125431,1811.55572000367,100,6,4,279
8133117,1810.3964665549,28,6,2,1613
6942259,1810.2845604629,100,4,5,496
8991722,1810.15908141108,163,29,23,751
5405852,1809.49443735519,30,7,9,113
16679145,1809.27646957312,214,16,17,262
10143086,1808.91973802081,55,8,8,7208
8443945,1808.61803503744,26,2,2,213
