"Player","Rating","Games","1st","2nd","3rd","4th","Lag"
9269034,2712.87845192483,565,93,71,0,0,5510
12779141,2707.39362009608,622,89,78,0,0,9679
7892320,2695.47469069608,645,118,112,0,0,5125
5447609,2692.48046434259,186,41,32,0,0,45254
124493,2692.35409425214,101,21,22,0,0,52919
5339515,2687.3375983659,124,12,10,0,0,6562
6327638,2687.06873294777,553,60,59,0,0,366
11794209,2681.88278802083,506,76,67,0,0,366
1876565,2679.1713939152,619,127,128,0,0,15456
11552867,2678.76678894402,1132,184,145,0,0,52
2558286,2673.42433998896,523,120,86,0,0,11962
10549880,2672.20292919944,434,58,44,0,0,2811
1629553,2667.69968126669,134,32,21,0,0,9696
4734703,2652.61995430012,607,106,94,0,0,4825
6754508,2651.57501569599,457,60,42,0,0,688
9712285,2647.06919521702,559,95,89,0,0,190
9938943,2645.94199629615,445,82,48,0,0,9574
8195473,2644.47206902801,332,67,51,0,0,6470
11592896,2643.93491001543,786,79,79,0,0,3818
11215030,2642.43916229657,613,103,89,0,0,3384
1719471,2641.96346296469,263,52,53,0,0,19892
11375251,2632.63102545567,816,110,88,0,0,459
12959983,2629.3074756883,827,142,106,0,0,5937
14970132,2628.02172569899,148,46,14,0,0,9652
5981005,2626.76333097701,184,57,27,0,0,12052
9224078,2622.35160097515,184,2,19,0,0,5863
3533958,2620.38394267642,549,59,60,0,0,15327
13300203,2618.31831006342,459,77,61,0,0,6558
11129034,2616.53225716032,1610,287,270,0,0,2826
2932510,2614.26640178488,89,40,19,0,0,159
13228917,2613.45517079894,406,74,44,0,0,13840
11684622,2611.67929303165,344,41,34,0,0,20741
6619303,2611.46812138266,200,13,8,0,0,43527
11479551,2611.15691620103,413,79,56,0,0,6746
10975777,2611.15217072621,283,36,32,0,0,5937
10056419,2607.53486751019,810,138,92,0,0,166
11198996,2605.54861410479,233,41,39,0,0,3437
18092331,2601.19083295147,1348,285,158,0,0,6468
7959945,2591.29364693896,322,27,20,0,0,4651
3149577,2585.91325794858,838,140,91,0,0,187
5033077,2584.00188862624,208,49,18,0,0,3734
9505131,2583.70587693639,196,47,27,0,0,18770
12790479,2582.98715858335,126,31,16,0,0,19132
9719351,2581.90546304904,1110,128,112,0,0,194
6404027,2581.1948721086,405,50,59,0,0,122
3730848,2581.0093554087,661,71,68,0,0,1451
2472609,2579.94314478282,331,42,29,0,0,836
4659319,2579.05480552588,343,34,29,0,0,6449
7630971,2578.57100392982,123,17,10,0,0,13378
6989615,2578.49754905348,499,91,74,0,0,1246
11269055,2572.55848847377,883,56,82,0,0,8776
4830687,2570.08124065007,1047,113,101,0,0,190
9961301,2569.81067406257,235,57,51,0,0,3023
16288992,2568.89450144232,1159,230,176,0,0,1451
10651106,2567.0138418595,955,102,96,0,0,366
284905,2566.79863626891,132,17,13,0,0,16005
3543130,2562.88137586418,287,25,43,0,0,17287
5413624,2562.38404405997,866,114,88,0,0,836
5177569,2561.1727500919,384,40,31,0,0,8952
8660293,2554.13036512278,308,46,43,0,0,7283
3765989,2552.66349614153,154,26,26,0,0,15894
10717635,2550.3676476684,587,52,57,0,0,9943
9265990,2549.66752802851,813,62,69,0,0,6420
9313951,2548.90263916197,684,171,130,0,0,1226
4980135,2548.75577453552,601,91,75,0,0,5937
114017,2548.50967439215,1531,201,181,0,0,1451
7003293,2548.32843987445,133,45,21,0,0,87744
14919428,2546.84944772628,555,32,45,0,0,688
10676573,2546.71745738618,836,143,93,0,0,1079
16509171,2545.21437893674,314,103,45,0,0,5790
2590257,2544.57807278322,329,29,34,0,0,12825
11380904,2544.45210908061,403,59,50,0,0,6449
6090175,2539.04257715875,638,48,51,0,0,6572
11376152,2538.76748797044,868,160,147,0,0,84
2323131,2538.07071116263,87,30,14,0,0,5747
2012453,2537.54975438172,342,80,61,0,0,4926
11367222,2536.77970564539,179,32,17,0,0,9826
11553627,2536.20279486608,126,12,9,0,0,33491
7027766,2534.82484682626,235,32,23,0,0,13842
4470775,2534.27541538332,265,55,22,0,0,34028
3062998,2532.52445443854,166,12,18,0,0,23659
7802400,2529.29425057594,410,73,40,0,0,1454
12169267,2527.26911772256,132,29,22,0,0,8755
10325072,2523.0457654224,1557,166,130,0,0,688
22461441,2518.88442519205,935,277,162,0,0,209
15293080,2518.21049551364,394,75,44,0,0,9819
7341183,2517.05112212458,116,17,11,0,0,13827
12736534,2515.74930392688,119,35,19,0,0,7209
11940767,2513.87782039624,567,124,62,0,0,1961
13108233,2513.25706580569,177,25,20,0,0,12498
11226645,2511.54177119579,429,88,30,0,0,15881
6942259,2508.94393108999,458,48,46,0,0,52
10917620,2507.20470179168,764,115,71,0,0,26276
4346274,2501.94530013094,251,30,34,0,0,84
4981809,2499.63260885764,486,53,59,0,0,15844
7780605,2499.24310954366,500,76,54,0,0,6624
4253615,2498.75706404404,358,24,25,0,0,8691
2312106,2496.98154582681,741,55,74,0,0,685
8788058,2496.22112897304,637,65,73,0,0,9579
8105138,2495.52707297476,140,16,22,0,0,52
10343292,2495.38357900229,681,127,104,0,0,79
12952320,2493.95978301265,118,15,8,0,0,16296
14385814,2493.58194798953,704,99,84,0,0,15894
2917990,2492.6186907099,521,112,62,0,0,8482
14169321,2492.41611173683,493,39,43,0,0,1676
7333471,2491.72119777967,138,10,14,0,0,6743
4852013,2489.51086775257,96,14,10,0,0,16656
5407620,2488.24147001135,456,32,37,0,0,23424
3995630,2487.53687250189,231,58,34,0,0,35662
8359561,2483.46368667046,1315,217,232,0,0,822
4663676,2480.39562428272,182,25,19,0,0,158
7512553,2480.21344747334,116,54,22,0,0,78344
6744123,2479.82131057649,588,62,56,0,0,1261
10728620,2479.07275066144,984,153,126,0,0,402
4519494,2479.01199254659,699,41,54,0,0,4541
11234706,2478.90931753598,1247,133,126,0,0,688
3257847,2477.16641609314,1813,392,231,0,0,165
14806365,2475.18625648593,925,128,97,0,0,535
12378737,2473.62324747521,271,30,21,0,0,32
10322186,2471.32452889368,161,29,15,0,0,26
17476576,2471.23871182236,334,74,37,0,0,464
8335950,2471.16245092313,132,31,20,0,0,20095
14362480,2470.49843819994,195,62,30,0,0,90084
139670,2469.954707817,665,115,95,0,0,12949
5370153,2467.29426086345,188,14,18,0,0,36580
3171691,2463.27742228055,124,33,19,0,0,43496
6404488,2462.92975298252,145,30,28,0,0,16515
10051720,2462.78122723104,435,28,34,0,0,12241
11921197,2462.0983670806,329,33,18,0,0,6572
8208289,2461.53698480696,464,49,52,0,0,1248
14215850,2461.23910907994,181,25,13,0,0,14506
6387149,2459.7222934972,669,80,109,0,0,3336
12714574,2459.61895867841,217,69,47,0,0,138
11207004,2457.03274954335,283,32,25,0,0,19912
1355695,2456.37242848885,344,14,20,0,0,6465
2035254,2455.19915797256,336,39,35,0,0,9605
9993348,2453.38329263597,575,42,55,0,0,762
251683,2452.88769349347,307,26,22,0,0,13378
8698024,2449.606605847,500,72,50,0,0,2751
11308471,2449.028284836,486,77,63,0,0,1261
14592820,2448.33876153715,990,152,114,0,0,525
14035920,2448.10772487775,213,26,20,0,0,1523
10829419,2447.25241594673,318,24,25,0,0,7203
11345747,2446.91777005016,601,106,85,0,0,3151
3345902,2446.86391844759,107,6,13,0,0,23657
4653583,2446.63565273534,316,55,34,0,0,686
6093148,2446.0698004092,490,57,62,0,0,1079
10463129,2445.82931142941,2008,356,264,0,0,52
14447878,2444.35212752375,1604,221,210,0,0,191
4540667,2443.76114641007,90,25,11,0,0,73
1501956,2443.47251613301,212,17,29,0,0,6526
12258658,2443.24550400507,173,27,31,0,0,6144
11042418,2442.94871213923,209,27,19,0,0,17376
12147277,2442.44878954873,869,142,128,0,0,2624
17272840,2440.42820384144,320,51,26,0,0,396
8274648,2439.94329877889,144,13,16,0,0,19550
13767572,2437.72440340721,162,33,22,0,0,25984
12941954,2436.9388024049,570,109,90,0,0,1523
11106929,2436.48497480751,301,28,41,0,0,19233
10434787,2436.44411656423,532,93,56,0,0,13028
7972980,2435.36016377964,318,21,24,0,0,2923
6671641,2434.94007823847,942,80,66,0,0,5775
6479616,2433.17191542254,361,57,50,0,0,5756
8802914,2432.43005627236,398,20,23,0,0,178
11987104,2432.24919362925,348,64,43,0,0,6601
10592853,2431.07579825652,551,42,68,0,0,191
7537133,2431.07021173045,688,62,70,0,0,6869
13705417,2430.79512795993,419,42,44,0,0,13359
20461077,2429.92870554577,360,58,47,0,0,2041
8581210,2429.57061993619,746,160,68,0,0,2049
13206785,2428.15911335797,413,51,45,0,0,158
15441612,2427.83758581979,4318,1000,821,0,0,38
3328742,2426.68132169607,165,15,9,0,0,53238
14097024,2424.55323979351,207,25,18,0,0,6479
14800198,2423.29630321813,343,28,25,0,0,8433
11305398,2422.90351776205,354,79,46,0,0,192
5472693,2422.45777880574,1346,206,127,0,0,79
6585939,2422.30954649216,616,64,59,0,0,52
7178423,2420.01148876418,118,16,14,0,0,23659
4715598,2419.38582830179,209,94,79,0,0,843
7657831,2416.33831644599,247,63,48,0,0,18547
5309981,2416.11723982651,1313,287,235,0,0,179
10092099,2409.06395615908,123,46,26,0,0,1276
7774197,2407.83830496232,1391,158,160,0,0,1738
7010761,2407.54837764641,241,40,32,0,0,966
20501126,2407.08418704705,735,78,83,0,0,208
10504596,2406.22696456724,277,29,14,0,0,447
8275006,2404.36791755344,268,60,45,0,0,5679
1428455,2402.45929016954,147,57,28,0,0,54217
2758279,2402.33144035817,413,40,34,0,0,6526
11255340,2401.26100945265,1835,352,241,0,0,278
14503423,2400.53036438296,97,10,10,0,0,10285
7810180,2399.81158971315,419,52,45,0,0,6449
12090610,2399.24893974525,1200,158,138,0,0,118
13962152,2399.02306941582,223,37,31,0,0,5884
6295380,2398.19199526135,181,40,29,0,0,1419
4733185,2396.93872439089,253,9,16,0,0,6473
10077431,2396.24516223586,148,15,21,0,0,40042
9513980,2395.82362122483,310,29,42,0,0,9471
5425046,2394.80745798802,635,70,56,0,0,9048
4682646,2393.91105518061,99,4,2,0,0,6460
9501251,2393.68121832858,494,61,41,0,0,47252
5774823,2392.80648724168,92,19,15,0,0,163
11243772,2391.53442539403,483,84,78,0,0,1765
6830745,2389.5075331705,1282,222,194,0,0,158
13218204,2389.31170103794,721,74,73,0,0,318
4585186,2387.66805331773,257,25,35,0,0,6449
2848604,2387.56850406385,536,61,42,0,0,5937
16436446,2386.0713323019,644,125,69,0,0,1183
11786864,2385.35467914826,1642,265,193,0,0,192
8445602,2384.11614094045,706,85,74,0,0,1512
11919665,2384.09210247965,123,11,17,0,0,11447
2694475,2383.00837687498,222,35,38,0,0,3151
17847877,2380.83727111445,1358,319,225,0,0,159
13709281,2380.19404620213,576,91,59,0,0,3498
4256461,2379.9607344979,110,5,11,0,0,3818
12434652,2379.20547530218,196,15,21,0,0,613
4301976,2379.01338194909,435,40,30,0,0,9508
5403374,2378.98823235356,156,21,9,0,0,11447
4750008,2378.87553298509,113,14,12,0,0,10033
4916057,2378.09057666569,83,14,7,0,0,16496
12585048,2376.95176560138,163,12,14,0,0,7205
16139008,2376.0185157132,239,20,25,0,0,52
13214651,2375.72784198961,481,30,30,0,0,18085
4637369,2375.59110489665,384,88,66,0,0,192
9474976,2374.66406677075,255,26,37,0,0,51630
7554753,2372.83630122913,95,22,15,0,0,56114
9459674,2372.76984699635,1103,112,101,0,0,52
39828,2372.34447850503,109,9,7,0,0,18020
12260184,2371.64115539618,485,24,33,0,0,6318
12796317,2370.04719123378,184,40,22,0,0,11910
11715109,2368.79706678207,469,44,29,0,0,6555
3674590,2368.30265726435,741,103,85,0,0,836
11674122,2367.75571447918,310,69,49,0,0,5743
20988374,2367.43265578923,300,51,39,0,0,5945
6502403,2366.97764408561,108,24,18,0,0,5914
10858131,2365.57489222127,811,155,135,0,0,26
5791401,2363.83376522534,773,74,77,0,0,20437
12159899,2363.63055514954,152,12,20,0,0,9977
12760743,2363.16503953676,178,35,31,0,0,26172
1218895,2362.27950525558,426,37,30,0,0,1676
9920144,2361.83484990754,114,30,19,0,0,192
4209818,2361.77108496812,232,21,23,0,0,19201
6399568,2360.35024155845,381,53,40,0,0,1263
6600930,2358.00319745662,141,6,7,0,0,16384
11750028,2357.98700615025,150,11,12,0,0,13378
9211924,2357.06451074532,367,25,18,0,0,9819
10778261,2355.80453781372,90,27,19,0,0,23355
6667041,2355.53881859543,120,12,14,0,0,23470
12904237,2355.14742608154,1309,150,76,0,0,26
9578404,2354.92499863693,246,28,19,0,0,9449
3213430,2353.44989253248,265,48,45,0,0,26
10792185,2351.75626571024,459,62,31,0,0,6356
14958380,2350.41448575735,276,27,26,0,0,6495
11388931,2349.92764866182,148,44,23,0,0,49763
12179012,2349.50640244045,119,10,14,0,0,40022
10909049,2348.4983257878,236,12,22,0,0,194
4277702,2348.49566618283,148,31,26,0,0,52780
11405734,2348.46561871265,367,106,51,0,0,31648
11415687,2348.38377813955,82,14,4,0,0,5694
3635214,2348.19732418379,371,97,42,0,0,6321
13057699,2348.09978246151,497,95,59,0,0,7069
1818573,2346.1773838134,428,84,37,0,0,6884
4384207,2344.74804589437,90,10,7,0,0,50206
2787415,2343.37891253118,359,22,18,0,0,13189
15296550,2341.70427379829,691,122,84,0,0,1441
16329318,2341.69868455977,164,35,27,0,0,16460
9323821,2340.54324566339,1468,228,202,0,0,1676
8799923,2340.16584311789,562,50,82,0,0,2055
3068044,2339.17566409401,134,17,27,0,0,13842
2000416,2339.00386904035,187,16,24,0,0,12949
4399129,2338.95494320326,628,130,113,0,0,1229
8666950,2336.27612602425,672,62,67,0,0,1079
9322480,2336.06457797778,467,35,37,0,0,2751
21338717,2334.26177372826,296,97,54,0,0,288
6760007,2333.44707476018,126,22,25,0,0,46581
5965797,2330.62835268185,120,25,24,0,0,25614
6867478,2330.20861137681,937,139,95,0,0,1676
7081596,2328.49538259058,338,62,47,0,0,11844
16750823,2327.04946545353,191,71,31,0,0,585
9820792,2326.50259068566,250,30,25,0,0,13189
7748891,2326.30509749198,280,23,17,0,0,16855
11806306,2324.69333502839,118,17,12,0,0,6729
11684952,2324.02317091752,368,49,38,0,0,3952
15392570,2323.70064003763,721,120,72,0,0,1849
15803625,2322.26849861331,82,18,10,0,0,10395
6114695,2321.89191515524,107,15,12,0,0,6378
11959709,2321.82171552697,745,125,110,0,0,192
10640486,2320.96923464825,153,5,9,0,0,9636
10704796,2319.66005902325,195,32,26,0,0,9775
2831793,2319.65713449605,87,5,4,0,0,19381
3213239,2318.82592958145,217,33,20,0,0,5903
11469447,2316.83187306237,226,29,26,0,0,20968
7060756,2316.74638890697,664,138,105,0,0,191
1433427,2315.53833589879,891,126,99,0,0,412
1860489,2315.37760694836,182,23,21,0,0,6601
14040810,2315.26582259081,326,36,36,0,0,247
1987591,2314.99980125741,384,19,28,0,0,5903
8364754,2314.10256809982,65,35,12,0,0,136491
10659233,2313.45823737193,693,66,70,0,0,1961
1775182,2313.07538646824,392,66,58,0,0,906
9767342,2312.60917380365,351,88,62,0,0,3730
10507706,2311.31952364632,124,26,23,0,0,16068
21653406,2310.99143621867,487,52,33,0,0,366
8084370,2310.95295987949,302,40,41,0,0,6434
9737185,2310.73504087291,880,187,147,0,0,311
7701428,2309.94565926309,771,71,50,0,0,9479
11405263,2309.90711076594,423,58,40,0,0,26
5477343,2308.84731709487,367,51,41,0,0,6441
20630250,2308.83793344008,2604,348,297,0,0,212
3215487,2308.5119306955,121,13,6,0,0,23660
13798649,2303.78013094988,250,76,39,0,0,2812
6567297,2302.94229631157,75,15,19,0,0,47673
14282987,2302.85794328601,839,89,84,0,0,8694
12309147,2301.2580930371,375,43,48,0,0,13543
612898,2300.7813290402,132,15,13,0,0,16340
10665363,2299.73415294078,230,39,28,0,0,18554
14100781,2299.52887304971,363,45,41,0,0,8755
12294585,2299.51500810354,170,64,41,0,0,4711
1825928,2298.36071622741,154,41,16,0,0,5903
5936405,2297.60201441581,187,44,26,0,0,65096
13540434,2297.30365724171,272,26,25,0,0,37086
14552958,2296.23720058356,98,36,16,0,0,430
12976255,2296.14570393813,66,30,18,0,0,14506
4458239,2294.95197000841,550,28,44,0,0,836
5245584,2291.20934985169,243,48,40,0,0,9718
13925698,2290.8336969733,719,67,48,0,0,6713
11604978,2289.314400325,96,23,10,0,0,10186
3139364,2286.98878189268,125,13,12,0,0,71293
18131614,2286.83590690282,1599,170,146,0,0,79
10447058,2285.92154802482,240,50,33,0,0,287
16320893,2282.61475441187,2247,429,280,0,0,138
13065919,2282.10512740368,1372,381,210,0,0,191
12609022,2281.45178038437,478,26,39,0,0,685
11371245,2280.63578967148,618,37,37,0,0,836
7078544,2280.1046866839,427,39,34,0,0,6227
11245184,2279.79673725813,492,38,39,0,0,319
6283858,2279.33617675583,401,62,55,0,0,17744
9082441,2276.97997911925,974,145,143,0,0,402
14309415,2276.60231413329,479,58,43,0,0,6426
10391882,2276.2433719284,521,115,89,0,0,906
2142966,2271.1326555664,62,11,3,0,0,80806
10227144,2270.91540428095,137,28,26,0,0,9727
4939107,2269.38440148271,136,52,21,0,0,1158
7154358,2269.27007887743,234,32,22,0,0,1523
7165477,2269.11360679014,91,29,21,0,0,23470
4383303,2268.42998578657,231,67,34,0,0,9414
1460263,2268.42778489485,2383,437,431,0,0,2270
754792,2268.29397133249,355,17,21,0,0,6849
10064064,2268.16538110891,84,8,9,0,0,252
20087811,2268.14526193703,852,180,114,0,0,3
4382220,2266.91593235562,511,133,81,0,0,3958
9323312,2266.68507814252,1201,155,134,0,0,60
7817539,2266.49536266221,129,9,11,0,0,38336
13207763,2266.29360032119,964,62,73,0,0,685
8045604,2265.79320085627,244,31,39,0,0,12032
2395405,2265.35729959526,97,16,9,0,0,38573
6014327,2264.52089526671,100,7,5,0,0,6378
14696361,2264.28773535877,152,58,20,0,0,390
10826957,2263.81762511946,431,35,37,0,0,52
13628898,2262.89101992728,234,34,19,0,0,5255
9276293,2262.71602670577,428,4,18,0,0,9701
3493804,2262.31260240016,1070,115,114,0,0,5346
12148238,2260.4975467946,149,56,24,0,0,20179
6215032,2256.43745952178,198,20,20,0,0,194
17917574,2254.7565272043,129,16,7,0,0,5572
11854446,2253.76556452119,225,37,15,0,0,7218
8925266,2253.60991800387,105,12,15,0,0,64238
10748631,2253.54839713193,47,1,1,0,0,6601
14438574,2253.46417340068,494,48,38,0,0,8433
7165748,2253.21921240004,323,98,67,0,0,318
12537417,2252.91040360194,899,114,80,0,0,278
11141578,2252.42428079523,1011,138,115,0,0,2229
11021073,2252.25046770388,186,27,21,0,0,559
6036351,2251.12615076954,193,21,14,0,0,6101
10634348,2250.43383837201,652,82,48,0,0,1248
9818947,2249.62901497021,76,7,11,0,0,7755
9561644,2249.30254172648,98,12,8,0,0,26409
10320157,2248.63681787326,98,14,8,0,0,966
9683186,2248.26922135237,303,17,22,0,0,56882
11349288,2247.54235716293,124,48,15,0,0,61874
4803900,2247.51340498698,118,33,18,0,0,99089
12805967,2247.45657949631,688,65,66,0,0,2009
2742030,2245.86910722016,241,29,29,0,0,654
3556891,2244.85286989265,214,9,13,0,0,15844
5510197,2244.7510520735,67,10,7,0,0,17716
1285637,2244.61781440388,270,19,20,0,0,9867
12522447,2244.27559076258,634,56,52,0,0,159
15095811,2242.4452507639,185,65,37,0,0,1118
5423872,2241.35570615017,108,9,7,0,0,12877
17911347,2241.08299403775,608,218,105,0,0,37437
11536421,2240.40953112247,943,88,89,0,0,32
14083285,2239.88095015317,140,24,17,0,0,34612
4896825,2237.80125576067,245,19,27,0,0,6567
14398471,2236.74772623408,788,85,69,0,0,6632
10760701,2236.74493247535,271,72,40,0,0,9363
12601090,2236.41063323326,132,19,20,0,0,172
10162611,2236.38009943542,205,29,18,0,0,19995
16227745,2236.20179057459,744,98,85,0,0,906
13068741,2235.99953319141,386,67,66,0,0,1079
14031664,2235.97979177717,417,46,41,0,0,786
8914929,2234.55579291156,187,10,13,0,0,35016
13951894,2233.84184350897,633,57,53,0,0,52
4479041,2233.38973514826,158,20,18,0,0,9309
6024502,2233.00530981108,104,26,20,0,0,15027
10459580,2232.06290671876,542,33,40,0,0,6254
14445724,2231.15321336762,174,14,15,0,0,1246
9974314,2231.00253114108,437,53,36,0,0,533
5136821,2229.29837944571,290,35,32,0,0,10375
7640581,2227.83515453844,712,71,60,0,0,1760
7344333,2227.45895537034,129,7,9,0,0,6556
5218178,2227.3402755639,113,13,14,0,0,20095
10199538,2226.89571174776,174,55,22,0,0,35802
4832514,2226.77400504414,74,13,7,0,0,5914
6102099,2225.3219578022,117,35,15,0,0,1688
4673649,2225.25036348519,385,25,30,0,0,9482
7627844,2225.12997209867,190,11,8,0,0,19987
7587763,2224.73675798212,853,128,102,0,0,192
11991374,2223.4278235873,137,4,6,0,0,2023
14041375,2222.1942816558,288,18,15,0,0,1523
14179487,2222.1402140493,57,27,13,0,0,96899
3898396,2221.99833080218,328,25,20,0,0,26
10656864,2221.98207604955,241,26,21,0,0,6555
10000899,2221.58815328099,174,12,9,0,0,6609
6411122,2221.57735011768,86,6,6,0,0,30747
12981253,2221.39303154898,197,21,23,0,0,9457
19887342,2221.25315670533,326,57,42,0,0,191
12701607,2220.32726759074,307,28,24,0,0,37308
9377901,2220.05492485205,184,38,25,0,0,1688
5783061,2218.49698952424,98,17,11,0,0,8857
9294147,2218.01939814524,277,37,27,0,0,158
23179637,2216.4944625528,298,43,39,0,0,2229
4780986,2216.43223414645,161,17,17,0,0,3762
10250612,2215.78607214712,167,41,23,0,0,15594
9975427,2215.51254066299,163,17,16,0,0,2751
4389490,2214.66518823827,168,42,30,0,0,66763
9878349,2213.12141066052,396,37,41,0,0,5742
3216107,2212.36605465252,201,29,28,0,0,34511
10759664,2211.34038183961,348,14,22,0,0,366
14758501,2210.56972622975,1215,162,121,0,0,404
5426640,2210.23177227755,168,15,13,0,0,222
2944449,2210.21149990301,427,47,40,0,0,723
7908994,2209.99632187497,203,13,20,0,0,172
11706350,2209.94495403134,100,14,18,0,0,37244
19315726,2209.63888514186,147,28,22,0,0,80099
5144534,2207.30809796726,256,17,15,0,0,172
7095800,2205.77678753966,111,42,14,0,0,69311
11608083,2205.51673598534,410,72,69,0,0,1246
6735738,2205.41176348065,559,39,23,0,0,8886
9362168,2204.00181492623,545,71,63,0,0,5926
8165685,2203.87477083767,1223,131,104,0,0,84
11186709,2203.32785422906,312,65,34,0,0,24089
14817468,2203.0029731928,359,57,35,0,0,2052
11393702,2202.90441777866,481,60,40,0,0,6556
17467899,2201.44263155077,1677,326,211,0,0,6739
5286213,2201.23944900709,275,53,32,0,0,6318
9728880,2200.54460916046,406,42,40,0,0,6849
6155320,2200.3758247394,222,65,44,0,0,24834
8861593,2200.3552709397,324,27,22,0,0,13517
8509247,2199.84364445397,74,16,12,0,0,108244
9507565,2199.20924853069,802,77,64,0,0,6555
8150535,2197.02120890522,635,74,78,0,0,1509
15274893,2195.5188019438,919,80,93,0,0,52
4309566,2194.06182307025,90,16,15,0,0,40454
4784772,2192.76190162766,976,178,110,0,0,288
21811804,2192.58514293285,240,26,35,0,0,9332
10959013,2191.66618149656,113,9,11,0,0,23391
4316633,2190.94807945722,301,25,29,0,0,37224
5366933,2190.24930077663,259,66,41,0,0,447
6668666,2189.45953428697,151,11,9,0,0,52701
5154946,2187.01708839971,683,51,46,0,0,3384
11836334,2186.85314149513,551,59,59,0,0,191
4752123,2186.53100290943,75,16,5,0,0,9219
15592469,2186.47888985029,138,56,20,0,0,9455
7249261,2186.46584735728,906,44,63,0,0,1263
7611178,2185.58911104419,187,5,7,0,0,50337
10852203,2185.40464942143,166,26,8,0,0,9734
8717773,2185.04492645354,238,26,24,0,0,25944
7422021,2184.59458457629,92,16,14,0,0,180
4908650,2183.9918051627,41,18,6,0,0,77038
6567244,2183.61253560015,136,27,24,0,0,33717
3792472,2183.25109633704,120,16,14,0,0,6156
6906789,2182.28505470446,284,13,19,0,0,1261
1427407,2181.26391182103,203,16,25,0,0,61878
4415285,2180.89735994208,269,32,39,0,0,6723
12145220,2180.72755471706,78,31,13,0,0,16478
14442548,2179.8837960255,1006,171,119,0,0,26
10997439,2179.67309051213,1529,127,131,0,0,404
9027651,2177.81908161785,549,89,87,0,0,3548
10223298,2177.64832994565,149,18,14,0,0,12943
11557554,2177.35526917446,79,12,7,0,0,31473
2214428,2176.55536708914,87,18,10,0,0,12495
10384194,2176.52195371065,50,20,11,0,0,43018
12211248,2175.59843847038,762,113,91,0,0,1176
9984244,2175.37596587836,319,21,32,0,0,52
14518295,2175.33394968239,614,105,62,0,0,3498
87546,2174.76676787838,89,15,10,0,0,20384
8165181,2173.75076133734,87,2,6,0,0,19971
13097638,2173.4182068225,510,62,52,0,0,29542
5182050,2172.20601957818,54,3,1,0,0,19892
15213139,2171.44142531498,453,39,32,0,0,366
7943819,2171.41082237931,590,46,49,0,0,3688
21627415,2170.17369955101,1126,101,103,0,0,406
11142471,2168.97108918155,557,59,60,0,0,26
6524092,2168.89197328549,67,21,9,0,0,47637
18047706,2168.7253435921,951,99,106,0,0,4081
5242158,2168.40447148909,279,22,26,0,0,6555
10323184,2168.33263084357,125,16,8,0,0,1231
18946207,2168.03225130923,574,58,51,0,0,208
13310147,2167.92643362982,551,113,100,0,0,2649
4430263,2167.04785406302,176,44,30,0,0,9317
9924405,2166.95427621263,878,106,64,0,0,26
13919811,2166.87915026612,216,31,24,0,0,2867
3162741,2166.49837325528,72,3,5,0,0,23662
11070577,2166.43402311345,340,64,39,0,0,7950
15846736,2166.39363585234,1372,195,163,0,0,386
10081404,2166.38664787556,100,20,14,0,0,12177
9507985,2166.3662475409,141,26,23,0,0,5914
19974935,2164.90058631343,179,16,17,0,0,3079
12716143,2162.9371438505,223,45,35,0,0,90
16468838,2161.7223685561,622,73,79,0,0,32
