"Player","Rating","Games","1st","2nd","3rd","4th","Lag"
11215030,2620.29354802249,739,128,107,0,0,389
4830687,2619.65983861443,1210,129,114,0,0,48
6667041,2616.40078687392,182,22,22,0,0,1981
8660293,2615.12308880369,356,53,46,0,0,155
7959945,2615.07222237902,354,29,25,0,0,5876
6404027,2614.21498447832,458,64,63,0,0,5711
3543130,2613.21139408288,323,28,46,0,0,8323
4980135,2611.92397703468,778,111,98,0,0,50
6619303,2611.46812138266,200,13,8,0,0,70593
6942259,2604.624927967,552,75,60,0,0,399
18092331,2604.46283143762,1465,306,179,0,0,505
7802400,2601.80373874614,568,105,62,0,0,36
16509171,2601.76420941333,476,142,63,0,0,2721
11479551,2593.65010710714,483,85,66,0,0,2544
15293080,2592.46105414101,449,84,50,0,0,713
22461441,2587.13062598973,1155,318,207,0,0,906
2932510,2586.22012303848,120,50,22,0,0,15430
3730848,2579.9858118944,770,81,78,0,0,2297
2590257,2578.58346570163,351,33,35,0,0,1081
7630971,2578.57100392982,123,17,10,0,0,40444
10917620,2574.11384734123,850,135,81,0,0,636
2472609,2572.72902635862,403,48,32,0,0,478
11269055,2572.57865693335,1019,63,88,0,0,1304
8195473,2571.08307910704,374,70,51,0,0,426
11129034,2570.57362394859,1792,311,286,0,0,159
9505131,2569.81982692248,274,58,44,0,0,2240
14592820,2569.34458890729,1195,206,149,0,0,768
4511522,2569.14857212475,108,13,21,0,0,478
284905,2566.79863626891,132,17,13,0,0,43071
14035920,2566.27906712776,385,51,35,0,0,1479
11380904,2565.08275619257,425,62,52,0,0,18824
14385814,2563.87578745739,769,117,95,0,0,622
6989615,2561.91378456038,509,92,75,0,0,23931
8359561,2561.57863827762,1502,250,266,0,0,625
9265990,2560.02186555277,897,71,74,0,0,48
5403374,2559.55346309454,220,26,18,0,0,768
12434652,2557.74134811791,465,58,62,0,0,50
4733185,2557.07311518287,357,19,26,0,0,635
4253615,2556.96646928306,489,45,39,0,0,768
11305398,2554.91472678473,496,125,67,0,0,851
7780605,2554.30178453568,643,93,65,0,0,834
11806306,2554.28860321846,176,20,19,0,0,2513
11367222,2553.10884808612,204,33,19,0,0,2416
3765989,2552.66349614153,154,26,26,0,0,42960
5472693,2551.96598378877,1575,239,163,0,0,462
11854446,2551.88516469546,289,48,19,0,0,462
13767572,2550.67165525947,194,34,25,0,0,557
4585186,2550.16672213992,322,29,39,0,0,478
12169267,2549.97059391604,177,36,29,0,0,507
7003293,2548.32843987445,133,45,21,0,0,114810
4659319,2546.33070896129,430,39,33,0,0,557
12790479,2545.97615217529,128,31,16,0,0,4641
4540667,2540.52422864957,160,43,20,0,0,210
5177569,2537.8881138965,437,44,37,0,0,781
8799923,2537.13708465198,705,65,97,0,0,478
114017,2536.75778487565,1803,221,199,0,0,50
11226645,2536.44142966954,448,93,32,0,0,462
12952320,2536.31468745341,133,16,8,0,0,5129
11553627,2536.20279486608,126,12,9,0,0,60557
13705417,2535.89805339636,516,50,53,0,0,1475
11198996,2535.41754276937,250,42,42,0,0,122
3062998,2532.52445443854,166,12,18,0,0,50725
4852013,2531.35179954876,111,14,11,0,0,9320
6090175,2530.35039121017,701,50,53,0,0,1568
21619075,2529.9873078262,80,19,12,0,0,964
4663676,2527.88059484134,233,30,24,0,0,2170
20501126,2526.5039755296,1005,121,112,0,0,389
10829419,2522.57334983008,450,35,43,0,0,122
14806365,2521.28314153235,1033,135,102,0,0,856
10717635,2518.09819325741,641,53,59,0,0,2122
11234706,2517.85316680245,1329,152,136,0,0,268
12941954,2516.78440245373,828,135,112,0,0,50
5407620,2513.84464139634,528,48,46,0,0,2221
10651106,2511.72366058449,1244,126,124,0,0,48
14169321,2510.70285802152,658,64,61,0,0,1159
17272840,2510.12526040069,480,67,49,0,0,289
6387149,2504.6303056264,801,91,125,0,0,389
6093148,2503.14439890308,649,66,73,0,0,50
4981809,2503.08278401426,491,53,59,0,0,12251
10343292,2497.79981914725,758,145,110,0,0,50
3171691,2493.44003994966,177,42,31,0,0,1696
4653583,2493.21026866131,559,99,58,0,0,462
14447878,2491.92156792581,1769,233,226,0,0,462
10077431,2490.75096743567,157,15,25,0,0,15248
6744123,2490.48781151365,692,68,61,0,0,462
7972980,2487.4943293182,354,22,27,0,0,1568
2917990,2487.26254806253,555,117,63,0,0,294
11042418,2486.9746748469,252,32,21,0,0,282
11921197,2486.44093040603,396,41,21,0,0,462
139670,2485.32104501028,751,130,101,0,0,1259
2312106,2484.06162784618,865,64,82,0,0,636
10463129,2482.08291989357,2270,403,288,0,0,50
8698024,2481.58004689912,543,75,54,0,0,1124
5423872,2481.44393468865,143,16,13,0,0,2153
1355695,2480.3995356628,391,20,22,0,0,2909
7512553,2480.21344747334,116,54,22,0,0,105410
6600930,2479.92090207447,176,8,8,0,0,5041
14215850,2479.62382420077,243,30,18,0,0,2018
8208289,2478.48958400266,485,49,53,0,0,48
11786864,2477.99579774245,1981,324,260,0,0,643
14970132,2477.40707811447,198,49,17,0,0,1246
12159899,2475.21565103067,177,12,22,0,0,2173
12378737,2473.62324747521,271,30,21,0,0,27098
7010761,2473.30158853954,267,45,39,0,0,2308
12090610,2473.12810112415,1398,183,163,0,0,457
251683,2473.12179475268,335,26,24,0,0,1970
14362480,2470.49843819994,195,62,30,0,0,117150
5370153,2467.29426086345,188,14,18,0,0,63646
4519494,2466.02316969173,757,41,57,0,0,962
13206785,2465.11062542223,515,63,51,0,0,1839
10909049,2465.00125791155,441,26,35,0,0,1305
9459674,2463.36419715679,1400,153,119,0,0,1159
11940767,2460.50595210331,666,133,68,0,0,1188
9993348,2460.19278522438,662,50,61,0,0,1081
2758279,2460.07388610048,569,45,39,0,0,1081
12147277,2459.45159481745,929,145,138,0,0,3076
13108233,2459.32713556984,237,28,23,0,0,1305
17476576,2458.71676669848,343,75,38,0,0,24674
12714574,2458.27917707618,319,82,55,0,0,1287
9818947,2456.84549848347,128,14,22,0,0,2173
11987104,2456.68748805771,444,83,67,0,0,5629
11207004,2456.44931271299,321,41,33,0,0,7643
3328742,2454.4674055464,178,15,10,0,0,48
21338717,2453.78646551068,392,131,64,0,0,158
11255340,2453.60419788906,2051,384,266,0,0,50
10051720,2452.56527785381,542,36,40,0,0,48
14919428,2452.38784929483,820,47,68,0,0,462
8581210,2450.4874203271,815,179,79,0,0,489
6404488,2450.43778529572,188,33,31,0,0,1583
14442548,2449.8635996401,1610,287,209,0,0,50
11308471,2448.68217981211,585,88,71,0,0,901
4682646,2448.48233671814,193,10,9,0,0,122
8275006,2447.28659185867,369,70,49,0,0,268
3345902,2446.86391844759,107,6,13,0,0,50723
8788058,2446.12485768748,671,65,73,0,0,781
4750008,2445.81299879436,178,17,17,0,0,1935
10434787,2441.68254844186,587,100,62,0,0,2140
10592853,2440.15921934999,635,52,75,0,0,2253
11345747,2438.20194720902,604,106,85,0,0,24819
1501956,2437.39086239961,216,17,30,0,0,2175
6502403,2437.37963890832,127,30,23,0,0,2055
11106929,2436.48497480751,301,28,41,0,0,46299
7537133,2434.25404243754,739,66,78,0,0,2981
4256461,2433.81701441549,123,5,11,0,0,1081
10640486,2433.21598286948,191,19,16,0,0,2164
14800198,2432.96449420944,350,28,25,0,0,2875
14040810,2432.52171073726,446,54,44,0,0,86
7078544,2428.79115652686,569,69,48,0,0,96
7178423,2426.22579231743,122,18,15,0,0,9203
8802914,2424.24038592543,543,41,38,0,0,389
12796317,2422.12076005477,218,40,24,0,0,1112
1428455,2421.19701703457,151,58,30,0,0,9543
15441612,2419.75181818571,5492,1290,1037,0,0,22
10728620,2418.93513717837,1197,181,146,0,0,1159
2848604,2418.69299949541,586,62,45,0,0,462
3674590,2418.59562749719,812,106,88,0,0,1112
13214651,2418.47978491446,650,45,39,0,0,781
20461077,2418.30937599636,413,60,49,0,0,590
5309981,2416.30151299144,1464,300,245,0,0,50
14503423,2416.27144376122,99,10,10,0,0,122
7081596,2413.09823030613,377,64,49,0,0,1494
11715109,2412.15592352032,558,45,34,0,0,636
16139008,2411.59444035512,296,20,26,0,0,462
16320893,2411.40498737756,2630,491,322,0,0,122
18946207,2408.62109392879,846,100,91,0,0,1167
11604978,2408.41913881443,113,26,11,0,0,1304
13709281,2407.45805616323,634,94,60,0,0,462
10507706,2407.1064963874,191,26,24,0,0,622
12258658,2406.09886068147,219,28,34,0,0,6884
9561644,2405.76598549278,146,21,12,0,0,2240
9513980,2405.75312279088,326,29,43,0,0,905
6671641,2404.11331208627,1042,83,72,0,0,622
11562243,2403.88910595608,130,16,22,0,0,378
6585939,2399.72517203947,739,71,71,0,0,462
6830745,2399.51081156996,1647,273,225,0,0,355
13962152,2399.02306941582,223,37,31,0,0,32950
7810180,2397.78689647561,479,54,50,0,0,5448
11415687,2397.3473661942,98,14,4,0,0,768
11919665,2395.05270616311,127,11,17,0,0,768
14097024,2394.64662745386,251,27,19,0,0,7734
4740837,2393.91146573909,154,22,28,0,0,1258
12036243,2393.35759384424,307,23,27,0,0,144
5774823,2392.80648724168,92,19,15,0,0,27229
15392570,2391.84560779368,855,150,96,0,0,726
11243772,2391.69955822432,548,92,93,0,0,144
9501251,2391.55660834244,562,62,44,0,0,48
9920144,2389.14869648189,122,33,22,0,0,25182
11959709,2387.62122814198,968,171,138,0,0,289
16436446,2387.16788561997,784,139,81,0,0,960
9211924,2386.42183522097,497,44,34,0,0,1970
8666950,2386.20790855575,832,71,76,0,0,36
15296550,2385.70286786126,921,185,115,0,0,36
7774197,2385.13812393401,1716,195,205,0,0,122
14282987,2384.56967267563,971,104,99,0,0,50
16750823,2384.40810939005,267,91,43,0,0,317
13798649,2384.17647030323,530,143,85,0,0,29
4637369,2383.34941942741,488,100,82,0,0,462
2035254,2381.54190815406,381,43,37,0,0,457
8445602,2380.86716649902,813,93,83,0,0,1941
18131614,2380.55707132872,1962,239,187,0,0,24
9820792,2379.83319091017,264,31,25,0,0,2817
4301976,2378.5824770381,482,41,30,0,0,1941
4780986,2378.22927079271,184,21,18,0,0,2393
4916057,2378.09057666569,83,14,7,0,0,43562
12585048,2376.95176560138,163,12,14,0,0,34271
9474976,2376.868858033,308,31,42,0,0,2036
5791401,2376.30542540944,800,74,77,0,0,1970
3995630,2375.56644338891,275,60,35,0,0,5032
12904237,2375.18172499591,1428,154,87,0,0,462
39828,2374.81866510251,116,9,7,0,0,1970
9323821,2374.75214405061,1595,238,218,0,0,1112
13586618,2374.60739085165,205,5,4,0,0,781
7554753,2373.97164633898,98,22,15,0,0,3217
11141678,2373.31580293513,173,45,26,0,0,1320
7701428,2373.05424579073,852,79,55,0,0,48
6145000,2372.66529269319,285,18,28,0,0,50
11405263,2370.40085845603,548,77,53,0,0,389
6479616,2369.96973597929,442,62,52,0,0,1839
11684952,2368.29000888098,499,51,42,0,0,389
5425046,2367.6734579918,774,77,65,0,0,48
12976255,2366.85491911099,115,35,21,0,0,768
2694475,2365.7216702521,234,35,38,0,0,5788
9082441,2365.23835939577,1205,184,168,0,0,880
1818573,2365.16348133999,509,97,51,0,0,1071
12609022,2365.05339661126,601,31,41,0,0,50
4209818,2361.77108496812,232,21,23,0,0,46267
10704796,2360.63895804507,222,32,26,0,0,12182
4399129,2360.06552278936,758,148,130,0,0,1065
7748891,2359.15343177667,321,26,20,0,0,1246
9737185,2358.8744109951,1078,206,172,0,0,161
11750028,2357.98700615025,150,11,12,0,0,40444
10778261,2355.57295181202,100,29,21,0,0,395
12260184,2355.52412779658,491,24,33,0,0,462
11141578,2354.94569514914,1126,145,129,0,0,169
9578404,2354.92499863693,246,28,19,0,0,36515
10665363,2354.37575075175,285,46,30,0,0,426
4458239,2350.33432430074,590,29,45,0,0,1022
11388931,2349.92764866182,148,44,23,0,0,76829
9767342,2349.72429174777,395,98,70,0,0,155
12179012,2349.50640244045,119,10,14,0,0,67088
7817539,2349.48327343654,140,9,11,0,0,11373
5783061,2349.47472632609,115,25,14,0,0,6288
13925698,2349.12294426862,869,93,67,0,0,166
11405734,2348.46561871265,367,106,51,0,0,58714
3635214,2348.19732418379,371,97,42,0,0,33387
13334336,2347.86278057813,294,19,23,0,0,153
8274648,2346.79349589861,153,13,16,0,0,462
4715598,2345.3685466056,298,127,95,0,0,2718
13057699,2345.32158298067,544,100,65,0,0,1559
4384207,2344.74804589437,90,10,7,0,0,77272
13218204,2344.34954622406,797,79,76,0,0,1583
2787415,2343.37891253118,359,22,18,0,0,40255
6399568,2343.19181460388,487,63,46,0,0,1475
6295380,2341.26024892697,305,61,61,0,0,1583
3068044,2339.89363840965,136,17,27,0,0,8453
3556891,2338.52483414795,224,9,13,0,0,8323
12309147,2338.13931502229,388,44,52,0,0,11490
5477343,2337.58994947884,393,54,43,0,0,1081
11371245,2336.37326214928,657,39,38,0,0,1722
3213430,2335.29071780899,430,64,75,0,0,317
21653406,2335.13768115953,611,59,41,0,0,1543
24270105,2334.23946920907,1164,131,126,0,0,6
6760007,2333.44707476018,126,22,25,0,0,73647
14958380,2333.41452673611,334,37,33,0,0,1279
3198446,2333.38945156881,208,26,28,0,0,1470
17847877,2332.28701339284,1602,372,268,0,0,50
8045604,2330.02968986897,269,33,43,0,0,1941
9322480,2329.79175457139,483,37,38,0,0,15615
20988374,2328.1884403786,328,53,40,0,0,122
1775182,2326.67102587839,407,67,61,0,0,651
16329318,2325.84219342076,213,42,32,0,0,2784
5136821,2325.0002511359,388,51,45,0,0,781
10322186,2324.22156192903,282,46,32,0,0,1763
7657831,2323.49540026419,262,64,48,0,0,886
1218895,2323.14456083325,539,41,35,0,0,1535
8812593,2322.79226880955,63,18,7,0,0,2177
3493804,2322.36040367344,1137,117,115,0,0,462
7627844,2319.82441658129,258,22,13,0,0,1132
2831793,2319.65713449605,87,5,4,0,0,46447
4382220,2319.24558288809,565,152,89,0,0,5954
1987591,2319.03087174816,409,20,28,0,0,18083
3213239,2318.82592958145,217,33,20,0,0,32969
5182050,2317.29572135751,67,4,1,0,0,1475
13951894,2316.93471514725,738,63,63,0,0,2179
11469447,2316.83187306237,226,29,26,0,0,48034
7172340,2315.98234311259,175,38,22,0,0,1602
11245184,2315.16695240825,518,42,46,0,0,5448
10504596,2315.07807733736,310,29,14,0,0,12143
8364754,2314.10256809982,65,35,12,0,0,163557
16774872,2312.30520213964,303,52,38,0,0,12
612898,2312.17774254392,135,15,13,0,0,36
16227745,2311.64628908287,833,108,94,0,0,122
8084370,2310.95295987949,302,40,41,0,0,33500
2742030,2310.4372012609,487,77,58,0,0,96
12211248,2310.14900578637,982,154,117,0,0,50
10759664,2308.61715762268,484,28,35,0,0,426
3215487,2308.5119306955,121,13,6,0,0,50726
7422021,2308.13655246204,139,22,17,0,0,36
14100781,2308.06761531411,372,46,41,0,0,462
6524092,2307.40034096179,87,26,13,0,0,1475
10858131,2306.28118999767,942,173,151,0,0,8151
5965797,2304.87691589324,122,25,24,0,0,557
5286213,2303.55380820479,298,55,33,0,0,462
15803625,2303.22030913495,126,18,11,0,0,622
6567297,2302.94229631157,75,15,19,0,0,74739
7060756,2302.61879391334,738,153,126,0,0,216
10748631,2302.51319109269,73,3,2,0,0,122
14552958,2301.5505092496,111,43,18,0,0,22711
11536421,2300.63216383259,1072,97,96,0,0,759
12294585,2299.51500810354,170,64,41,0,0,31777
3737401,2299.26720663551,101,3,4,0,0,48
1825928,2298.36071622741,154,41,16,0,0,32969
14696361,2298.29235397478,161,63,20,0,0,98
13540434,2297.30365724171,272,26,25,0,0,64152
8165685,2296.7882404565,1532,165,140,0,0,1545
6867478,2296.71584657829,951,139,95,0,0,21976
6114695,2296.07410832514,127,15,12,0,0,13178
9508109,2295.77329427793,107,10,10,0,0,1542
10659233,2295.17305490637,706,66,70,0,0,21883
9507565,2294.04441256543,900,84,70,0,0,519
4383303,2293.23793101173,264,67,34,0,0,834
6283858,2291.58734106067,438,64,59,0,0,1131
1860489,2291.20007130862,185,23,21,0,0,19130
23303515,2291.1081971351,248,55,29,0,0,457
9323312,2290.95070513225,1521,199,168,0,0,643
1419095,2290.28317688534,50,9,6,0,0,2429
10792185,2289.57818478484,588,71,33,0,0,36
1433427,2288.99340833688,1018,140,112,0,0,160
10654153,2288.76749567474,202,48,32,0,0,797
3139364,2288.23815477935,132,13,12,0,0,3286
1460263,2287.53057645058,2516,449,446,0,0,1518
5936405,2286.51071984814,203,47,27,0,0,1573
3162741,2286.01778270657,120,10,8,0,0,6186
17558867,2285.43807971027,203,18,15,0,0,1774
9642774,2283.19110103392,79,7,13,0,0,5039
11021073,2282.6486273064,207,27,26,0,0,18011
10634348,2279.41503226835,775,94,55,0,0,48
13063996,2279.29328592267,278,60,31,0,0,2192
14398471,2279.01249240906,848,89,76,0,0,50
6014327,2276.53518925682,129,7,5,0,0,1081
5155680,2275.58932016795,113,21,17,0,0,5630
2944449,2274.0173808447,602,61,53,0,0,36
2000416,2273.14133171228,199,16,24,0,0,5797
5919819,2273.09690018802,63,5,7,0,0,4472
8914929,2272.28482038409,255,12,21,0,0,462
4832514,2271.66245646422,84,16,7,0,0,21696
25129957,2271.38175674482,3685,795,600,0,0,9
2142966,2271.1326555664,62,11,3,0,0,107872
7611178,2269.55912545507,250,15,8,0,0,1138
17917574,2269.50650894335,134,16,7,0,0,2397
7165477,2269.11360679014,91,29,21,0,0,50536
5144534,2266.81432961312,371,32,24,0,0,210
10572078,2266.77499958336,85,17,10,0,0,3474
14309415,2266.75258305235,489,58,43,0,0,127
15095811,2266.63356956614,618,165,104,0,0,27
4277702,2266.46980697295,173,31,26,0,0,768
12805967,2266.1766425743,812,75,77,0,0,1071
13628898,2265.9264390759,239,35,19,0,0,7265
2395405,2265.35729959526,97,16,9,0,0,65639
10227144,2263.84566289636,143,29,26,0,0,20468
6036351,2263.63041945463,201,21,14,0,0,5612
15274893,2263.24237811458,1047,83,97,0,0,768
10826957,2261.94880713423,524,40,45,0,0,50
10760701,2261.75399696884,278,72,40,0,0,8281
11374306,2261.31833332634,267,74,35,0,0,478
12148238,2260.4975467946,149,56,24,0,0,47245
15339747,2259.38580159757,371,49,47,0,0,283
10224047,2256.89748425288,864,81,62,0,0,523
3853840,2256.15209068069,94,7,12,0,0,1470
13065919,2255.13296887148,1490,402,221,0,0,231
5366933,2254.84120339304,384,86,61,0,0,2230
3792472,2254.52769071168,143,16,14,0,0,48
8925266,2253.60991800387,105,12,15,0,0,91304
14438574,2253.46417340068,494,48,38,0,0,35499
12522447,2251.98508380109,883,70,63,0,0,48
12270069,2251.82607306493,852,95,68,0,0,457
12981253,2251.44369630037,211,28,25,0,0,1620
6215032,2249.40144051634,254,23,25,0,0,1568
9683186,2248.26922135237,303,17,22,0,0,83948
10852203,2248.19516874926,190,26,8,0,0,1112
17467899,2247.6147159832,1817,339,221,0,0,161
11349288,2247.54235716293,124,48,15,0,0,88940
4803900,2247.51340498698,118,33,18,0,0,126155
14031664,2246.68291905889,509,58,49,0,0,664
7943819,2246.14850919908,698,67,68,0,0,1159
20630250,2246.01388119578,3096,401,344,0,0,86
4415285,2245.81657192643,327,33,43,0,0,781
6411122,2245.67747881796,98,9,9,0,0,68
13207763,2244.94860057195,1068,65,82,0,0,1081
5510197,2244.7510520735,67,10,7,0,0,44782
11186709,2244.60118006665,387,76,51,0,0,154
7438459,2244.50168689041,481,39,44,0,0,50
15251627,2244.0800673151,854,113,100,0,0,553
10391882,2243.6374938989,599,118,92,0,0,155
8454773,2243.2960865706,66,21,8,0,0,13657
6284683,2242.92396179323,52,18,4,0,0,2473
9294147,2242.74446570626,310,41,29,0,0,14524
6155320,2242.55482162492,228,70,44,0,0,936
5315077,2242.52564148861,438,96,72,0,0,5897
10459580,2242.11949485904,572,34,43,0,0,2035
10064064,2241.82907325327,186,14,15,0,0,4987
4316633,2241.56986747028,317,25,29,0,0,1112
9974314,2240.63869603193,554,70,51,0,0,1621
10656864,2240.39770941687,256,26,21,0,0,2140
15846736,2240.12602929348,1544,223,178,0,0,22
14083285,2239.88095015317,140,24,17,0,0,61678
19887342,2239.08201259397,490,75,70,0,0,947
15213139,2239.04611727847,548,51,43,0,0,1124
11674122,2238.24123029429,466,83,70,0,0,289
5245584,2238.13302293283,309,53,43,0,0,590
6574823,2237.47333041566,176,20,16,0,0,3732
10451063,2236.97647655543,270,30,28,0,0,1447
11129041,2236.89396757618,1663,120,155,0,0,86
6735738,2236.47891405136,684,42,28,0,0,389
10162611,2236.38009943542,205,29,18,0,0,47061
7344333,2236.31935046646,158,10,10,0,0,1534
20087811,2235.864319177,878,184,120,0,0,36
10250612,2235.30826077112,177,42,24,0,0,686
4896825,2234.855285889,259,20,27,0,0,1568
4479041,2233.38973514826,158,20,18,0,0,36375
8861593,2231.67772788456,367,27,24,0,0,346
18217876,2231.00274380233,511,98,52,0,0,2114
14758501,2230.80359361474,1225,164,121,0,0,1159
7640581,2230.46427079113,754,76,65,0,0,178
14817468,2230.19042196564,445,64,38,0,0,122
12538598,2230.08558618573,114,13,13,0,0,1659
8926244,2228.5743862704,1209,208,121,0,0,462
5218178,2227.3402755639,113,13,14,0,0,47161
10199538,2226.89571174776,174,55,22,0,0,62868
16468838,2225.98578354744,834,92,95,0,0,289
6102099,2225.3219578022,117,35,15,0,0,28754
10613549,2225.04301254537,98,15,11,0,0,155
15324900,2224.6806705024,200,49,20,0,0,2718
7249261,2224.56887317634,999,50,67,0,0,50
1545563,2223.83878640603,124,16,15,0,0,1535
6906789,2222.52870914678,326,16,20,0,0,426
14179487,2222.1402140493,57,27,13,0,0,123965
3216107,2221.83636083775,236,31,32,0,0,2316
4784772,2221.09211574832,1064,190,132,0,0,282
21627415,2220.7579543136,1437,131,125,0,0,1049
7342622,2220.44081094824,68,2,1,0,0,1424
9878349,2220.14850526385,447,41,45,0,0,777
1285637,2220.03098262181,328,22,21,0,0,3248
7341471,2219.98009793673,74,20,15,0,0,11839
11644972,2219.70152718042,388,25,19,0,0,970
4248481,2219.18684419594,155,32,17,0,0,1521
4673649,2217.82412959795,393,25,30,0,0,2601
4939107,2216.23233725391,148,52,22,0,0,21200
9924405,2215.30048838293,1012,112,72,0,0,50
4389490,2214.66518823827,168,42,30,0,0,93829
12728547,2214.33623834373,261,21,34,0,0,283
5426640,2212.9499784524,202,22,18,0,0,36
12701607,2212.30710864703,310,28,24,0,0,20042
3898396,2211.34219799537,404,31,23,0,0,36
8110269,2210.98466844414,169,24,29,0,0,1124
2537924,2210.63860584322,49,4,7,0,0,155
11706350,2209.94495403134,100,14,18,0,0,64310
13617153,2208.71003886025,293,15,12,0,0,5714
23179637,2207.73430573908,325,48,39,0,0,2502
13097638,2207.3891980685,651,84,67,0,0,462
7119659,2207.3547501993,533,42,33,0,0,1494
9377901,2207.34517197696,201,39,26,0,0,10125
17911347,2206.68493402493,652,229,114,0,0,7433
10323184,2204.65738193733,157,18,8,0,0,781
9362168,2204.00181492623,545,71,63,0,0,32992
15225729,2203.42277398455,286,27,26,0,0,19
11142471,2202.48724247381,763,74,69,0,0,901
11393702,2201.89045544949,488,60,40,0,0,18568
6237416,2200.57416588171,125,15,12,0,0,155
8509247,2199.84364445397,74,16,12,0,0,135310
3163649,2199.72215138521,63,16,5,0,0,152
7790974,2199.39745833931,275,19,22,0,0,2522
