"Player","Rating","Games","1st","2nd","Lag"
7554753,1837.70861603403,15,4,2,1235
6295380,1837.53230234967,54,13,14,1268
10459580,1837.39463578881,78,8,5,215
16509171,1837.33322847359,33,7,4,256
10956448,1837.29266822485,129,10,14,7
6667041,1836.70893766639,22,8,4,2659
12159899,1835.91610746438,22,1,1,1092
3898396,1835.6232747489,73,8,10,1061
8715276,1834.95270798171,44,5,7,57
7054373,1834.49979644928,81,33,15,1374
10717635,1834.46540765837,108,2,7,106
9037054,1833.82771502012,43,5,4,57
16036791,1833.66501657138,177,51,45,784
13055978,1833.40858484069,177,24,27,354
9507660,1833.31841697547,31,6,6,743
14436770,1832.6345486964,168,17,18,299
11399348,1832.48892768398,19,7,8,2272
4429612,1831.39630943509,57,3,6,1095
10801246,1830.6301213478,30,3,5,6612
14174951,1830.51890105955,644,87,79,41
5229475,1830.30193787541,70,0,0,7
14293652,1829.95403204037,117,34,25,720
3036545,1829.75241247377,55,5,3,1051
2282145,1829.1360935751,61,5,7,622
16958213,1829.08798655994,34,4,4,5916
5449433,1829.04564579287,19,6,2,12333
17998941,1827.94680574461,84,7,6,4508
6524092,1827.13884467866,28,9,4,4128
1815316,1826.95118597669,37,7,2,695
5154946,1826.25339584594,139,11,8,70
69114,1826.20056846792,36,2,3,7
20298097,1825.31582286094,38,6,4,288
17980099,1825.03902084996,37,8,5,5697
13951894,1824.84709034418,104,8,10,770
8645133,1824.54219808835,35,7,4,572
2198995,1824.21510500469,114,13,18,764
7845731,1823.03519136343,60,3,4,1095
14156003,1821.45874959084,105,13,19,7
10461118,1821.10302544294,22,12,7,3854
8133117,1820.76478191376,26,6,2,10586
4869346,1820.69225430797,53,4,3,372
10981171,1820.35544985053,89,16,13,4266
5407620,1819.66531347843,52,0,2,263
13973026,1819.21778859737,46,4,2,3563
12270069,1818.86860052164,50,12,10,169
4005672,1818.84094960712,25,3,2,2507
12902475,1818.42792370214,60,0,3,560
12585048,1818.42154332836,32,3,6,3942
12395652,1818.04383695695,40,6,4,3922
17673557,1817.11472820756,49,4,2,2953
6665667,1816.98378368501,44,7,5,1961
13935409,1816.72369184375,286,56,82,190
6036351,1816.10276727672,51,11,7,260
6124459,1815.86225324269,62,4,10,1041
12407826,1815.80784156102,112,44,42,1177
9784305,1815.74683656148,39,7,6,3248
18153252,1815.06374364106,52,12,7,1209
4780986,1814.77426186462,23,2,4,625
10199538,1814.05590034528,28,13,4,508
10516802,1813.48540734844,241,32,40,41
6908032,1813.34027867809,191,27,22,631
3574151,1812.48339120328,38,8,7,8336
14035920,1812.02472444737,15,1,2,215
11994396,1811.9308788856,42,5,4,3994
2787415,1811.85170680808,39,7,4,975
8195473,1811.19680458286,38,4,8,379
13206785,1811.01390206516,41,1,3,1233
11608083,1809.95429388444,91,14,13,1428
22617279,1809.94340145459,148,33,24,687
14390731,1809.94006302286,46,6,6,1120
22185836,1808.80818398507,194,38,24,912
19857248,1807.45124007823,166,15,17,7
7587763,1807.38312097151,115,27,17,837
17067266,1806.57029560891,111,14,28,730
6702447,1806.54894724121,58,12,14,1560
13820038,1806.4345241993,79,1,8,1324
3126596,1806.40493653855,55,6,2,13187
25129957,1806.12630174206,345,80,61,299
17978570,1803.69036908447,36,10,8,3916
11376152,1803.23762772379,100,23,22,18
17219661,1802.12374987971,76,7,8,270
2504750,1802.0811975937,18,5,2,861
15789449,1802.0390479264,56,10,9,647
4605548,1802.02201311122,39,12,6,10476
7959945,1801.08088154795,20,4,2,904
5141180,1800.70848007394,45,5,5,778
9634978,1800.27674122476,31,4,4,270
2766034,1799.8493528221,40,0,3,2176
14442548,1799.83987963036,100,25,18,1041
7165477,1799.67225158804,15,4,4,15316
9918331,1799.63260290985,44,9,4,2711
12629966,1799.49813811994,116,12,20,299
6385683,1799.05988860909,15,8,3,4777
3068044,1798.69832585473,20,0,4,14582
20435329,1798.61362473199,202,29,24,419
8473081,1798.54169654466,43,4,10,3916
3410997,1798.03868637845,21,5,1,708
11134074,1797.91745236089,70,6,8,7
1266102,1797.71344831305,60,10,15,2878
7422161,1797.50281694744,28,3,3,1068
4980135,1797.41642798372,42,14,7,16623
9505673,1796.87513996237,82,11,14,1707
7701428,1796.75106307476,115,8,8,572
139670,1795.89989525544,154,20,21,4
7295276,1795.68139385109,79,23,17,3312
10590105,1795.63189511614,105,7,9,7
14398471,1795.61659671838,51,9,7,84
7302146,1795.51189352851,64,11,10,100
3493804,1795.33338821403,50,9,4,1268
2644828,1794.6949535216,25,2,1,3819
19842654,1794.46928565808,13,12,1,6283
6578664,1794.46477613597,111,27,13,1193
9532453,1793.94662480249,120,8,10,1235
13347734,1793.49275258558,71,3,5,270
6934191,1793.09954899707,94,13,7,775
11821902,1793.03878939096,47,10,9,778
10415929,1792.43855324769,100,5,7,3
6367107,1792.1353492214,31,2,3,3582
9548110,1791.89018081462,95,3,4,7
3198446,1791.77155884884,54,14,13,3789
10542491,1791.68953393129,93,12,9,972
18513363,1791.40567632482,35,4,4,1232
9499290,1791.1550372583,40,7,4,7
20118070,1791.14410092153,233,23,17,299
2317789,1790.7077427791,46,0,11,870
11548654,1790.51391701245,22,2,3,5659
7128826,1790.0505571973,45,5,7,524
6327638,1789.99770399392,43,3,3,584
7630971,1789.95005991014,32,6,6,3121
3826301,1789.56238304579,57,6,4,1844
11488178,1789.46081945657,47,1,3,5624
874891,1789.41782311098,48,3,3,54
1861823,1789.31346045173,99,9,5,879
11141678,1789.27267994802,48,15,12,5632
16230011,1788.97830843302,19,5,1,580
12260184,1788.37131208623,69,0,2,73
8535398,1788.19421215455,20,1,0,816
11836334,1787.76976791531,77,17,23,895
9397144,1787.72420414907,20,0,1,11675
7233153,1786.74548227563,32,5,7,4673
6094894,1786.50458271631,44,11,9,184
3367476,1786.37588013402,30,9,5,816
20207375,1786.27525792463,12,10,1,2963
754792,1785.52517931201,36,1,1,1092
8530809,1785.21489957677,54,8,11,630
3698691,1785.13252893827,92,5,5,70
17096254,1784.84913390232,18,1,4,2044
13437715,1784.76656848529,27,2,3,378
11429719,1783.96008203847,62,11,9,6862
7640581,1783.77197634933,91,6,8,879
27108477,1783.58694476702,26,18,6,1675
5286213,1783.54542146551,30,8,5,2574
29954613,1783.1075280494,53,13,13,856
14977562,1782.85068826753,26,3,3,13203
5315077,1782.28085219991,62,8,10,1929
7810180,1781.68102836103,104,16,10,1266
14215850,1781.06007405125,38,5,2,3807
10212581,1780.86078206834,64,8,8,778
1987591,1780.81291769734,20,1,2,13925
12281151,1780.52889015344,40,0,3,3916
9694973,1779.79498615461,44,12,10,10583
9182389,1779.75893337121,78,15,10,273
11706972,1779.59705761922,60,5,2,605
9558549,1779.53037794488,12,3,2,580
17684409,1778.89673630933,81,3,3,558
7948169,1778.76631857365,46,4,1,2979
25306176,1778.63357081589,98,10,7,1127
7374212,1778.55785887863,56,3,9,111
2200982,1778.49928581362,108,25,12,451
10323798,1778.45377111249,41,8,6,1912
11053358,1778.07207422955,42,6,2,5782
17066686,1777.83192767826,39,6,4,3248
13872272,1777.50965179313,52,10,12,4391
11646616,1777.26660967341,110,9,9,413
16897434,1777.24051807514,51,10,10,267
11211761,1775.39898500095,129,14,7,1067
13592012,1775.02605999873,94,4,5,752
15601286,1774.98803397148,37,2,5,942
11070279,1774.53946875523,41,1,3,784
4908650,1773.81305344691,11,8,2,5639
18207356,1773.73610266912,61,6,3,572
14097024,1773.37224246174,33,1,1,761
7025429,1772.97883631723,27,1,1,4229
3062998,1772.45552152612,50,4,11,6583
7624067,1771.65877982725,23,6,5,330
12368599,1771.15664231576,37,10,4,3636
2149845,1770.85273357222,55,1,6,1051
7127792,1770.60115047254,15,5,0,1235
10121065,1770.59915005471,11,9,1,2990
7276846,1770.5504401489,51,11,13,11882
14866091,1770.19912616641,53,6,6,784
12319251,1770.03146898345,19,3,3,975
5285044,1769.88001147759,41,7,4,3666
4280363,1768.61750324619,25,12,2,72
8666950,1768.54038030695,51,0,2,904
14429830,1768.21256773249,69,2,8,3390
12484339,1767.90002817496,69,9,12,7
9282017,1767.38981879973,37,3,2,372
13988393,1767.11472061076,40,0,3,3924
6102099,1766.81904486914,21,5,1,5659
19169912,1766.73364261012,42,5,2,24
15184992,1766.04918027545,306,28,27,347
15120913,1765.95956009244,55,1,3,267
9924405,1765.7693287692,100,3,11,263
11207004,1765.74324754642,47,12,12,113
6868602,1765.25277359007,44,12,7,122
3545323,1764.88925497511,41,3,4,5523
9459547,1764.65741927332,22,2,1,1806
4755314,1764.32362166463,124,29,25,1450
12716143,1764.08858064683,42,7,10,11049
16102492,1763.91526758077,82,14,9,169
6735738,1763.89238033504,102,4,3,904
8669198,1763.38652777091,123,10,15,7
9422204,1763.15583278227,51,12,12,5860
11557554,1762.57302837031,11,6,2,5577
4012086,1761.82704560665,31,4,1,6893
13473514,1760.48201716026,54,3,8,5573
16218750,1760.07205855073,110,16,15,7
14177677,1759.92241168144,39,4,7,904
10484034,1759.90304150287,15,0,2,9065
15274893,1759.87930091871,173,18,23,3
4682813,1759.75224160674,29,7,1,3308
19884809,1759.3403740166,203,11,7,493
8779023,1759.11418449251,111,7,5,1174
12309147,1758.97110090404,68,4,7,941
10350809,1758.92765938081,177,7,5,7
13057699,1758.76890268848,81,19,16,1209
10201439,1758.27510622773,216,22,14,627
7382321,1758.11213226121,30,2,3,378
6503843,1757.97771501885,69,10,8,1438
8861593,1757.58146915885,85,6,5,25
4039647,1757.4877206095,40,3,3,1162
10464701,1757.41733074471,32,0,0,3578
13827978,1757.12125973478,42,1,3,784
15749971,1757.05942173728,66,16,17,3315
5426640,1756.82817524305,24,1,3,169
12882468,1756.77153828148,25,1,0,3113
5479741,1756.1169563423,71,4,10,485
13841184,1755.8532109659,23,9,6,2518
13484596,1754.87701182372,43,3,5,8517
14674958,1754.87302065725,34,2,4,316
11194087,1754.58234673554,77,11,10,4027
15767298,1754.47078432302,59,6,6,1403
11673059,1754.33659939541,33,2,3,904
11388931,1754.26183899338,14,5,1,553
8226107,1754.21484892472,67,5,10,2023
