"Player","Rating","Games","1st","2nd","3rd","4th","Lag"
14106450,3069.95304185562,258,86,40,0,0,2192
12408961,2959.69989158503,645,271,106,0,0,163
7813296,2879.57837004369,338,83,43,0,0,16
11375105,2818.40831499982,311,74,44,0,0,12851
11443437,2807.66769994174,1203,419,233,0,0,66
2165650,2783.85910418841,712,188,146,0,0,74
9694263,2773.50541509643,303,95,62,0,0,1154
7562902,2756.91340581077,97,24,20,0,0,16
2511839,2729.22839514065,576,134,91,0,0,66
6304246,2720.03252920775,237,63,36,0,0,878
1473890,2708.67859444885,134,49,25,0,0,1215
9405745,2704.26765651324,364,86,38,0,0,197
8640970,2695.23047230244,462,68,78,0,0,1283
8152145,2688.45166595085,251,69,32,0,0,897
9313951,2672.28682548914,499,136,104,0,0,25
8116659,2657.14343638624,211,64,28,0,0,622
3717598,2650.0106090336,145,37,26,0,0,163
5645231,2648.19622301982,295,47,39,0,0,878
2546001,2643.68410132504,447,94,64,0,0,1089
4734703,2642.30519092354,222,56,41,0,0,6867
18092331,2631.4037156757,639,127,60,0,0,83
7075211,2619.39043447837,327,44,53,0,0,1153
7027766,2618.89703595886,186,27,21,0,0,406
7787629,2615.18883770733,372,107,63,0,0,60
6989615,2596.94640825357,411,76,60,0,0,751
7892320,2596.91409700329,380,73,61,0,0,359
1646397,2592.16234849155,260,39,29,0,0,2609
3533958,2587.82466231916,336,45,39,0,0,5138
11592896,2583.01462963527,393,56,43,0,0,83
2291265,2582.34412063721,274,56,35,0,0,95
9719351,2566.84288190264,336,29,27,0,0,110
9269034,2555.05477004283,332,57,45,0,0,391
11198996,2551.81926021545,141,25,23,0,0,20910
7003293,2548.32843987445,133,45,21,0,0,6501
8443945,2541.0090908822,185,24,22,0,0,974
13380270,2532.61289146548,312,36,27,0,0,265
11552867,2530.39414147348,442,92,60,0,0,377
2472609,2514.45131213084,236,36,24,0,0,1533
12959983,2513.14125866836,427,92,52,0,0,124
5407620,2512.80360266232,245,14,18,0,0,258
1876565,2507.79466582459,223,34,34,0,0,1089
3149577,2507.39147204901,411,57,56,0,0,25
10073635,2503.24513469845,88,29,15,0,0,88
15173952,2499.83629863899,361,54,43,0,0,927
15296550,2499.72949317151,179,47,27,0,0,21
5981005,2499.17453707324,85,41,18,0,0,391
22461441,2494.98152178573,411,133,71,0,0,7117
5199332,2488.80215507906,334,72,59,0,0,391
14362480,2470.49843819994,195,62,30,0,0,8841
6090175,2467.28797536676,454,40,46,0,0,1557
8208289,2466.25242137624,342,36,33,0,0,205
6671641,2461.91833955172,399,48,27,0,0,659
11376152,2456.83966648479,403,103,81,0,0,391
10549880,2452.17088322799,235,35,23,0,0,1286
124493,2451.06277311725,71,19,19,0,0,22918
5309981,2449.97200425238,741,174,136,0,0,223
10651106,2449.35198394442,451,51,45,0,0,219
6387149,2445.05210987052,345,39,67,0,0,197
6327638,2444.30884588749,304,33,35,0,0,679
8660293,2441.88127041124,141,17,19,0,0,18292
14385814,2439.49350588016,477,66,57,0,0,602
20087811,2436.52704233442,425,102,61,0,0,379
10056419,2435.72002046754,269,42,28,0,0,676
16817965,2435.24467233597,101,26,15,0,0,377
11405734,2434.61558050347,329,104,48,0,0,11470
11226645,2434.43382964015,193,42,11,0,0,1089
13300203,2432.79905437906,217,41,31,0,0,163
284905,2431.59893450487,92,12,11,0,0,974
8195473,2431.10550630616,151,35,29,0,0,676
3257847,2428.72743592371,1112,258,164,0,0,148
4108547,2428.60634627604,197,18,12,0,0,878
13962152,2426.17743006563,84,28,19,0,0,8385
5447609,2426.17396193744,142,31,26,0,0,9143
8335950,2422.20468036197,92,28,11,0,0,17853
5177569,2419.2957908682,221,23,16,0,0,676
9052194,2419.1298209488,504,94,76,0,0,264
9474976,2415.89793715431,236,26,35,0,0,1422
10676573,2408.3492657999,448,73,51,0,0,28619
10728620,2404.02358375979,364,51,49,0,0,4
5774823,2403.35166390275,78,15,15,0,0,34170
6404027,2402.42152833025,199,22,36,0,0,60
14806365,2400.61375769666,404,54,40,0,0,751
3345902,2397.22253791316,69,6,12,0,0,12918
7802400,2395.88617119838,255,36,23,0,0,35
12760743,2395.07286025829,167,35,30,0,0,2063
11129034,2393.37377402592,800,136,126,0,0,66
5033077,2391.84918691727,73,28,7,0,0,922
1987591,2391.25553822003,166,3,7,0,0,2898
7081596,2389.19478115641,161,43,27,0,0,279
7010761,2388.25213589341,179,26,24,0,0,15066
11215030,2385.97554161145,225,43,45,0,0,197
10917620,2381.73990549171,434,61,33,0,0,70
14800198,2379.8152400973,180,17,11,0,0,5976
11794209,2378.97507832255,155,16,11,0,0,676
2012453,2378.4129044137,127,16,15,0,0,487
7657831,2374.01410560445,143,44,34,0,0,1555
11091594,2373.64897067282,154,19,17,0,0,287
6754508,2373.59071560984,135,32,16,0,0,2211
7630971,2371.59654178236,89,11,8,0,0,2137
4637369,2371.45461477425,177,48,35,0,0,2078
12736534,2370.68534129739,102,33,17,0,0,17587
10343292,2369.96541297783,266,48,45,0,0,216
10592853,2368.81419187932,258,27,38,0,0,241
11388931,2365.47002738385,77,39,15,0,0,37153
8581210,2364.97323571189,346,97,42,0,0,861
12378737,2362.34494637575,160,19,17,0,0,1155
9961301,2360.88858095342,168,33,40,0,0,2623
11987104,2359.40781998354,123,16,13,0,0,266
6867478,2357.42932580542,443,79,49,0,0,605
12779141,2354.42675170276,320,35,40,0,0,1089
2758279,2354.3357177998,141,17,15,0,0,1602
13065919,2349.39469755448,555,177,92,0,0,5
9921139,2348.92596856475,311,87,70,0,0,394
10077431,2343.78624947348,115,14,19,0,0,28596
16436446,2342.81507057694,336,65,42,0,0,83
8359561,2342.47540793926,774,147,151,0,0,66
5413624,2340.68540002031,558,71,55,0,0,493
7959945,2339.5326721816,93,9,7,0,0,3133
10325072,2337.58458743031,492,67,53,0,0,373
8445602,2333.82960582933,265,34,24,0,0,294
8802914,2333.04180693718,135,5,6,0,0,2340
11255340,2332.41860615054,943,211,123,0,0,124
10975777,2332.00655489161,96,13,7,0,0,1533
1355695,2330.79159581898,254,11,15,0,0,1744
11269055,2328.21012027144,407,24,28,0,0,1089
9712285,2327.17722609949,149,36,29,0,0,342
7512553,2326.30898292419,105,45,21,0,0,1430
10051720,2325.38899003641,203,8,14,0,0,197
8275006,2325.12684074812,132,24,19,0,0,598
17911347,2324.78416380621,301,141,51,0,0,139
13228917,2323.18028451711,199,32,21,0,0,889
14215850,2322.82404772658,96,13,7,0,0,1089
2590257,2322.52690290676,129,21,20,0,0,1089
14309415,2321.23136845024,266,26,20,0,0,210
3730848,2321.04135770673,283,27,32,0,0,927
9265990,2320.09876133702,356,24,25,0,0,205
14758501,2319.09032682497,907,144,100,0,0,10
7060756,2318.64661636696,431,85,73,0,0,861
9938943,2316.61429711315,137,29,14,0,0,599
12585048,2316.35203570711,117,11,12,0,0,1557
139670,2316.27816190836,373,52,57,0,0,2468
7537133,2315.88532167517,248,16,20,0,0,110
5791401,2315.29329780851,544,55,61,0,0,922
4346274,2314.96398886585,69,15,11,0,0,2623
8364754,2314.10256809982,65,35,12,0,0,55248
15293080,2313.94568815803,144,41,23,0,0,3041
4981809,2312.3286255671,181,28,27,0,0,248
11375251,2311.86194047726,268,22,20,0,0,83
4585186,2307.76784237724,162,20,28,0,0,541
11921197,2307.25238977621,167,25,12,0,0,665
1818573,2305.66339260894,280,60,25,0,0,5066
2694475,2303.11964897039,163,23,29,0,0,487
4659319,2301.01276176756,131,16,17,0,0,15317
9211924,2298.63794415301,191,23,9,0,0,2663
11234706,2296.21423813489,576,78,71,0,0,751
8472976,2292.90953132497,54,18,17,0,0,15272
10463129,2292.66011093713,814,148,112,0,0,164
4018079,2292.06626461639,108,6,16,0,0,2391
12941954,2291.97959146364,268,60,51,0,0,2340
5472693,2291.32314581488,499,87,55,0,0,24
11305398,2291.03956621045,133,36,7,0,0,124
11380904,2291.00484079911,211,39,30,0,0,3045
14097024,2290.50274677113,117,12,8,0,0,305
19998548,2284.98497433019,226,44,44,0,0,10
6667041,2284.74508437619,96,9,12,0,0,6869
9728880,2284.34123006751,282,29,27,0,0,880
14398471,2284.26845472773,367,65,49,0,0,81
13218204,2283.27889612321,228,31,21,0,0,1215
4519494,2279.46002732004,358,22,34,0,0,1261
12483293,2278.96560537981,274,46,31,0,0,168
2142966,2278.69930492542,59,11,3,0,0,1744
7701428,2277.59279321562,333,44,29,0,0,124
11399348,2276.2114511042,65,28,15,0,0,12215
4399129,2274.47636814477,335,71,58,0,0,670
6303313,2272.91795102701,91,43,18,0,0,1089
16288992,2272.42717092192,544,91,92,0,0,215
5477343,2271.6423803236,226,35,26,0,0,487
10717635,2271.39707905821,275,16,22,0,0,264
8698024,2271.32125465661,248,37,27,0,0,294
13709281,2270.8275044786,162,31,20,0,0,391
10829419,2270.60732935324,235,19,21,0,0,15283
8045604,2269.85527499586,121,24,29,0,0,342
11684622,2269.44497470916,158,18,12,0,0,197
5154946,2268.72956261574,390,35,31,0,0,927
12805967,2268.39574469232,384,48,49,0,0,83
13705417,2266.46259880962,191,19,16,0,0,391
11042418,2266.16785434953,104,24,14,0,0,1311
14592820,2264.97398288967,343,64,46,0,0,751
4504101,2264.51626038971,56,8,8,0,0,26024
13540434,2264.00864544846,131,15,13,0,0,24
9820792,2263.78136649115,157,21,17,0,0,1998
6036351,2263.2244929861,155,16,11,0,0,1215
9362168,2263.22437737926,498,70,52,0,0,1557
9501251,2260.65628126956,370,38,30,0,0,878
6752116,2260.23496470603,50,5,5,0,0,878
4733185,2260.22297150381,154,5,13,0,0,12891
7178423,2259.21807347652,88,16,13,0,0,12891
11786864,2258.61202890027,551,89,57,0,0,692
11940767,2258.48053719362,221,34,27,0,0,51
6830745,2258.45025019716,584,117,98,1,0,3
11106929,2257.17309943663,167,20,31,0,0,205
12796317,2257.16454838117,131,34,20,0,0,1422
7780605,2252.09218003607,242,33,23,0,0,2609
4382220,2251.81992360137,298,90,49,0,0,3045
10760701,2251.79403092574,103,31,15,0,0,5808
2848604,2250.28382080893,197,34,14,0,0,685
5442251,2249.31376620206,122,28,18,0,0,124
15392570,2248.5594731071,278,35,25,0,0,17
4803900,2247.51340498698,118,33,18,0,0,17846
16561695,2246.01095798124,269,18,19,0,0,39
11715109,2245.76006077797,208,9,14,0,0,95
8788058,2243.90735212071,172,23,17,0,0,95
251683,2243.48537819235,154,9,12,0,0,974
12904237,2243.0805904493,654,80,38,0,0,124
114017,2242.97199259545,768,86,99,0,0,163
20988374,2242.5315168667,161,17,18,0,0,4834
9767342,2242.34869283873,144,35,26,0,0,484
12260184,2241.17538236252,268,12,17,0,0,6869
4830687,2238.03990291396,388,28,37,0,0,95
4209818,2234.96165584683,183,8,12,0,0,17703
10069909,2234.22723194587,124,4,7,0,0,264
9975427,2233.04297779959,137,16,16,0,0,265
14438574,2232.81530582446,352,38,27,0,0,658
7948169,2232.12887810005,169,14,9,0,0,676
3674590,2231.72952829667,360,71,47,0,0,488
20461077,2231.72546187996,132,17,20,0,0,25
10659233,2230.85884801348,319,46,36,0,0,124
6479616,2230.65377005218,116,19,22,0,0,5883
4389490,2229.72524660218,154,40,29,0,0,5812
9323821,2228.13443023613,601,125,110,0,0,199
7249261,2227.91885711386,412,28,42,0,0,10
17467899,2226.9814105094,1053,251,153,0,0,338
8150535,2226.75439718974,411,51,47,0,0,124
4458239,2225.59370576571,316,9,26,0,0,927
7457788,2224.30604272541,365,28,20,0,0,124
14447878,2223.16804018969,792,111,115,0,0,66
1460263,2222.46116998373,1207,260,244,0,0,66
14179487,2222.1402140493,57,27,13,0,0,15656
12434652,2221.76107762998,110,7,15,0,0,1744
5242158,2221.60485558045,211,20,23,0,0,1557
11684952,2217.50121568616,118,17,5,0,0,251
10434787,2216.2464310778,289,61,32,0,0,27
6571991,2214.56785964195,91,36,27,0,0,44
16509171,2214.26704409832,224,59,28,0,0,1918
20501126,2213.94721720152,198,18,25,0,0,124
10410603,2212.08013921127,167,29,22,0,0,164
6744123,2211.82323988932,139,17,16,0,0,305
12090610,2211.76776785389,584,81,55,0,0,4
11070577,2210.59921326741,104,23,11,0,0,1744
8084370,2210.26768948462,117,14,14,0,0,37
6283858,2209.51798687063,279,45,43,0,0,2123
1775182,2208.74461978784,216,46,34,0,0,1774
3213239,2208.56259267861,83,25,7,0,0,33842
8007528,2208.36052354756,65,20,7,0,0,25
9340773,2206.67035307794,271,36,28,0,0,497
612898,2206.62901156588,73,11,9,0,0,5835
12159899,2206.49084079573,60,6,6,0,0,264
1428455,2205.93178713223,130,42,27,0,0,9056
1501956,2204.6705299335,72,8,9,0,0,1553
11920994,2204.37244118583,408,38,27,0,0,37
2917990,2204.23260908004,268,35,20,0,0,880
17847877,2203.52331675556,938,194,156,0,0,110
14445724,2203.24642946797,104,7,9,0,0,9022
1860489,2200.84715431138,118,23,19,0,0,17502
11367222,2200.42512559154,90,11,6,0,0,3574
8509247,2199.84364445397,74,16,12,0,0,27001
7640581,2199.52510654198,385,46,42,0,0,26
4383303,2198.80241452985,183,57,31,0,0,8524
2504750,2196.27212269266,91,12,9,0,0,676
14817468,2196.16338599227,188,31,20,0,0,2006
11557554,2195.10970623982,70,12,7,0,0,1838
11472811,2194.20802802171,214,47,35,0,0,927
19315726,2193.19546285677,144,27,22,0,0,1946
11469447,2191.5979330362,94,15,8,0,0,670
12701607,2190.83648927317,195,18,14,0,0,251
21196745,2190.46708676399,129,20,17,0,0,44
12147277,2190.16429371124,442,71,57,0,0,352
14041375,2189.749347354,126,3,6,0,0,85
10634348,2188.22237798981,283,32,15,0,0,878
3139364,2187.76695278147,112,12,11,0,0,1744
5936405,2186.90403984337,131,21,13,0,0,1191
16320893,2186.73286258256,1044,218,146,0,0,355
11207004,2184.97972928424,163,22,21,0,0,679
6619303,2184.97931933443,105,9,5,0,0,2305
20630250,2183.99580596317,1352,186,156,0,0,44
9505131,2183.50309552801,91,13,9,0,0,95
1433427,2182.46123746409,437,71,54,0,0,17
10092099,2180.70516354798,90,36,20,0,0,45870
11674122,2180.45548304369,102,21,16,0,0,562
8925266,2178.39819121095,101,9,15,0,0,4393
10509043,2176.20605106019,206,27,18,0,0,3243
4301976,2175.68260622377,180,19,14,0,0,83
4896825,2174.54697891978,148,17,17,0,0,12253
7009485,2174.34902684356,161,39,22,0,0,2138
12110337,2174.32140239129,120,36,21,0,0,2867
3543130,2172.74672295758,94,12,15,0,0,199
15271985,2172.30986871605,413,104,63,0,0,27
6399568,2172.23552482297,186,36,30,0,0,1553
17272840,2170.67180443835,168,29,14,0,0,4436
12578000,2170.49158272099,249,39,35,0,0,6059
9526124,2169.62353393033,657,75,76,0,0,222
12309147,2167.39156123158,202,19,20,0,0,598
11142471,2165.86174667937,244,24,26,0,0,39
8676747,2165.6286086224,104,19,19,0,0,540
10199538,2164.59189876343,94,37,10,0,0,171
4755314,2164.25055860193,329,55,54,0,0,12025
15592469,2163.69215156844,86,33,16,0,0,2094
13617153,2159.77554939013,127,9,6,0,0,1557
8717773,2159.25389602983,129,18,15,0,0,47
11967146,2158.849395387,310,100,64,0,0,285
16768757,2158.20664123659,175,39,16,0,0,5179
5245584,2157.35217377097,91,22,9,0,0,1825
8991722,2157.21548829054,325,51,45,0,0,1637
1218895,2157.02406539142,199,22,25,0,0,927
9276293,2156.19043808355,232,3,11,0,0,1630
13062430,2155.31469326963,60,25,10,0,0,8296
9513980,2155.03017220737,75,7,16,0,0,497
10137131,2153.30757089917,300,20,31,0,0,266
5346730,2153.14876354394,322,57,50,0,0,164
10250612,2153.04755083701,96,30,16,0,0,28
4780986,2152.12091144392,130,12,15,0,0,1983
9683186,2148.65376304801,211,13,18,0,0,927
13139356,2148.14945392379,133,23,27,0,0,124
6585939,2148.08686259981,198,32,32,0,0,927
6973354,2147.7202166233,217,29,19,0,0,1157
16227745,2147.21417731334,632,87,75,0,0,810
9364137,2147.2038402354,172,28,38,0,0,14381
7989469,2145.53113543596,713,113,90,0,0,17
8715276,2145.16439736814,177,38,29,0,0,1685
3898396,2144.74656328775,175,14,13,0,0,751
12537417,2144.22837725821,547,64,49,0,0,861
13057699,2143.08506365282,230,46,26,0,0,475
4784772,2142.75349698977,494,88,60,0,0,171
10170668,2140.71770272393,185,20,9,0,0,927
12273264,2140.49816289737,183,49,22,0,0,1191
10157694,2139.7843355954,694,87,91,0,0,25
8414284,2137.72057701941,230,3,15,0,0,1553
2541804,2137.64220355805,275,25,20,0,0,1
9393446,2137.41532651229,139,18,15,0,0,878
12777806,2137.03050384201,156,38,22,0,0,94
1285637,2136.30631549043,167,5,9,0,0,1296
13951894,2135.62121961842,219,17,20,0,0,2510
11393702,2135.61524911753,263,36,18,0,0,1296
12258658,2135.10756801762,63,7,9,0,0,494
8688737,2134.66842688581,121,41,28,0,0,279
14518295,2133.71323396241,422,88,49,0,0,1932
14696361,2131.99916993926,86,29,8,0,0,996
11308471,2131.95296162667,219,40,34,0,0,2023
9459674,2131.71122870218,311,34,28,0,0,148
14035920,2131.66816645732,103,12,12,0,0,2340
11371245,2130.14729469656,277,20,21,0,0,676
5271371,2130.09710653261,64,9,19,0,0,23453
3493804,2129.7423418733,533,77,57,0,0,25
13534941,2127.31832401097,144,60,26,0,0,5259
8165181,2126.9886607248,48,1,4,0,0,205
11267857,2125.64452036083,266,15,22,0,0,81
7748891,2125.32669716712,68,8,6,0,0,751
2317789,2124.50008629376,128,2,19,0,0,751
3394696,2123.81379195427,303,38,38,0,0,1557
7774197,2123.60183273595,551,90,86,0,0,265
25129957,2122.56062987801,1150,290,216,0,0,80
14855337,2121.64750565874,158,45,23,0,0,5485
7302146,2121.10382924232,184,35,28,0,0,6739
10778261,2120.57636168125,31,7,8,0,0,704
7078544,2119.01961912293,193,18,14,0,0,3045
4470775,2118.90932699771,130,16,12,0,0,45808
2282047,2118.87199602845,69,8,9,0,0,28638
12601090,2117.89335643282,111,12,14,0,0,21659
4316633,2117.88870863619,202,22,22,0,0,1215
10459580,2117.47450752343,295,23,19,0,0,751
10504596,2116.98062669321,62,15,5,0,0,197
9924405,2116.90368052395,466,80,48,0,0,264
11607790,2116.41701930959,141,41,27,0,0,1430
13207763,2115.48946561137,518,35,37,0,0,197
7810180,2113.93829367139,219,32,25,0,0,1963
10665363,2113.29873116636,85,22,8,0,0,2428
9027651,2113.20041975241,328,62,64,0,0,549
3062998,2112.70241050907,91,7,15,0,0,18182
13925698,2112.68015588095,164,14,8,0,0,105
6524092,2112.33780864869,48,20,6,0,0,9556
9322480,2110.58750772067,182,16,18,0,0,605
14293652,2110.25824633758,268,79,53,0,0,215
11345747,2109.83893713513,226,53,37,0,0,27
9560694,2109.3575965848,403,63,55,0,0,24
10227144,2109.19428704668,89,17,18,0,0,8677
9984860,2108.52519736359,397,51,51,0,0,3928
11405263,2108.48511644126,191,28,13,0,0,211
15441612,2108.04329293262,2185,493,445,0,0,16
6920104,2107.55247433606,101,16,21,0,0,31679
12241010,2105.80953667224,178,47,27,0,0,77
5286213,2105.67712095436,95,10,14,0,0,684
11234356,2105.59812396031,79,20,10,0,0,1161
8964050,2105.34295044867,76,25,7,0,0,42938
13003230,2104.93940965389,95,13,11,0,0,199
11608083,2103.96734686877,273,54,47,0,0,871
3328742,2103.67089596874,117,8,5,0,0,26457
1906975,2103.45925793628,33,10,11,0,0,25
8117238,2102.95365692342,46,11,7,0,0,817
17454289,2100.7274750127,219,30,25,0,0,95
4857328,2100.59647323472,194,26,11,0,0,10909
6093148,2099.48855425533,51,5,2,0,0,25
5218178,2099.04899141765,90,13,13,0,0,32455
10792185,2098.59252330559,162,16,10,0,0,21
6942259,2097.33755797279,154,7,9,0,0,95
10958852,2096.13986586685,271,24,17,0,0,124
10805852,2094.06350851093,129,20,14,0,0,634
2944449,2092.80209369732,202,16,19,0,0,1155
11421465,2091.81153050001,40,4,5,0,0,18426
9993348,2091.61525459076,230,20,25,0,0,1430
14282987,2090.44334172468,183,20,19,0,0,199
10849159,2089.98039603244,155,28,14,0,0,1474
13206785,2089.55132116199,85,4,8,0,0,1375
10143086,2089.42323231357,81,15,9,0,0,2867
13627426,2089.19868746867,217,16,18,0,0,751
2035254,2087.92011989168,93,3,5,0,0,1744
8603987,2087.81942317247,80,17,12,0,0,8296
4277702,2087.55986121669,107,19,19,0,0,28637
7153533,2086.21269635192,288,23,26,0,0,792
15846736,2085.95220678743,750,128,104,0,0,238
2312106,2085.14483608118,249,6,13,0,0,241
7554753,2083.59877903662,38,11,6,0,0,40117
4415285,2083.525486771,203,26,37,0,0,55
9294147,2083.49207069462,98,21,13,0,0,413
2282145,2083.24199426433,167,8,16,0,0,3509
14067834,2083.19427533754,118,24,11,0,0,2302
11553627,2080.47624838125,57,2,3,0,0,33540
13214651,2080.03544624365,121,2,4,0,0,95
11195861,2079.67180212614,212,40,48,0,0,5282
13628898,2079.27361122289,166,12,8,0,0,1154
6735738,2079.26703238759,300,25,15,0,0,1082
11153458,2077.4457183598,47,2,2,0,0,34870
6643511,2074.63471543835,962,117,107,0,0,22
3995630,2074.47860079368,44,18,6,0,0,25
12130373,2074.29859158555,88,18,7,0,0,659
14612966,2073.24214973215,53,15,13,0,0,1076
2000416,2072.74839908316,94,8,9,0,0,6228
6600930,2072.45436800229,65,4,5,0,0,9219
10162611,2072.23866736935,66,10,3,0,0,1525
21653406,2072.19576273991,166,19,15,0,0,751
11137291,2072.05575001691,444,71,65,0,0,148
6420308,2071.05702848114,362,55,56,0,0,22
9501611,2070.32341795995,240,26,21,0,0,10
13291701,2070.25065361258,324,42,34,0,0,12110
5623529,2069.74379725693,109,10,14,0,0,3444
10184558,2068.22186477818,218,14,17,0,0,86
11604978,2067.67650418694,59,16,4,0,0,45942
4715598,2066.87055895232,84,33,34,0,0,143
7498203,2066.62263678139,634,139,106,0,0,83
6311630,2066.16374040599,72,32,11,0,0,3262
11189164,2065.1095198715,756,117,76,0,0,164
11129041,2064.50750304255,668,46,69,0,0,37
19176750,2064.33405319492,62,17,9,0,0,1159
16052525,2064.01772413791,525,60,47,0,0,24
5009715,2063.941167557,241,30,27,0,0,489
757783,2062.63112193979,733,99,78,0,0,124
9845103,2062.50667232491,814,106,113,0,0,44
11141578,2061.85445553586,338,62,40,0,0,80
14548572,2059.31198904222,157,33,26,0,0,31677
18906801,2058.9848502956,119,7,12,0,0,1836
12040280,2058.89386918108,70,21,16,0,0,44402
16626263,2058.50721799957,419,57,54,0,0,83
8211340,2058.30794559912,50,8,12,0,0,31578
7587763,2057.79781436888,353,62,46,0,0,197
6024502,2057.11426694617,53,16,11,0,0,17674
10447058,2057.07805928212,63,14,9,0,0,1092
10997439,2056.82690440205,652,43,68,0,0,164
11854446,2055.73154433316,45,8,5,0,0,679
8666950,2055.37373731931,322,30,38,0,0,487
2321050,2055.09754766832,65,12,8,0,0,2897
17980099,2053.96486023665,98,17,12,0,0,9146
8226107,2053.86125806737,200,11,17,0,0,251
9182389,2051.95065875749,180,24,23,0,0,251
16538717,2049.79837396239,443,26,23,0,0,205
9367417,2049.5717041876,38,11,9,0,0,70333
5425046,2048.51635773753,220,29,11,0,0,251
9997359,2048.49028798082,149,10,12,0,0,35
8151359,2048.30743845785,177,10,13,0,0,488
18131614,2048.03644543309,735,62,62,0,0,24
28214731,2047.66061718316,129,30,26,0,0,182
12654242,2047.64554445828,174,7,10,0,0,379
16139008,2047.43083282512,70,6,13,0,0,1122
1427407,2047.4290666904,86,7,14,0,0,352
11243772,2047.12053333547,161,19,18,0,0,391
5285044,2046.83200523974,130,14,9,0,0,1744
7341183,2046.47432753963,47,12,8,0,0,45549
5281485,2045.5894176593,303,18,32,0,0,70
1620911,2045.3483574961,167,48,44,0,0,14668
8085085,2045.3455988908,80,25,11,0,0,31760
10613549,2043.69191854766,60,8,6,0,0,41010
9984244,2043.56368236512,116,14,12,0,0,1131
10826957,2043.05872154963,124,10,19,0,0,3335
12714574,2042.64870881858,64,18,14,0,0,2437
11393715,2042.33727290656,153,16,13,0,0,8268
19052463,2042.07999550862,145,21,19,0,0,25
14674958,2041.89566158102,152,32,23,0,0,1481
14139392,2041.6814718869,291,61,58,0,0,205
6237416,2040.79164382422,93,13,10,0,0,36827
5403374,2040.14413290354,94,12,3,0,0,22918
10526814,2039.93454732809,202,40,40,0,0,488
4673649,2037.08703068104,151,6,12,0,0,878
15475797,2035.41784520964,105,13,6,0,0,12133
7374212,2034.96606644089,421,71,53,0,0,70
9920144,2034.85698360188,40,13,7,0,0,16561
11688228,2034.71140511907,144,16,16,0,0,9198
12530511,2034.37401629401,147,7,12,0,0,8632
14024115,2033.41180428742,240,70,44,0,0,486
5326197,2032.95116671232,98,5,9,0,0,17618
11245184,2032.90241851731,148,5,9,0,0,49
6149313,2032.38172429861,238,61,42,0,0,418
11189917,2032.1634437407,158,58,35,0,0,4740
11108002,2031.44365805388,42,7,11,0,0,15963
11706972,2031.39747642819,365,38,40,0,0,219
10029074,2031.02356994151,224,14,19,0,0,251
1766764,2030.66487835153,93,11,9,0,0,17513
14040810,2029.77667502006,101,10,13,0,0,8004
3929529,2029.28087195579,88,19,19,0,0,1197
5642779,2028.67344695894,47,8,12,0,0,95
5144534,2028.02968243506,115,4,3,0,0,6034
5324987,2027.61605839304,55,13,11,0,0,48414
18425276,2027.01634483845,191,41,33,0,0,101
10625776,2025.87667948551,396,23,26,0,0,1283
2214428,2023.11254701955,48,15,5,0,0,598
12952320,2022.43728217239,63,6,4,0,0,1089
15656399,2022.25911227733,187,34,13,0,0,94
14083285,2021.36380864513,82,11,16,0,0,1112
7277919,2021.22805202983,29,9,4,0,0,20034
3323638,2020.54762287055,306,21,25,0,0,379
1861823,2019.95531061552,262,24,17,0,0,124
10674817,2018.47947116669,55,17,9,0,0,55464
3216107,2017.87054255192,106,21,18,0,0,40798
947742,2017.78997290294,99,13,10,0,0,22833
13757181,2016.6529090603,123,16,7,0,0,105
11141678,2016.54539063084,75,24,18,0,0,917
5136821,2015.90011408997,90,15,13,0,0,1239
6124459,2015.6936064573,329,56,50,0,0,31
13963691,2015.64540912081,119,16,11,0,0,338
10223298,2015.08785312107,69,7,6,0,0,6867
6808620,2015.05724386629,48,4,5,0,0,14707
19204047,2015.04165058296,445,59,70,0,0,974
3635214,2015.02153223047,160,25,20,0,0,8893
12395652,2015.01111996629,65,10,6,0,0,9053
12616850,2014.64504317408,190,14,19,0,0,214
7943819,2014.55734777615,190,10,12,0,0,124
6502403,2014.4334283209,64,16,12,0,0,6204
11222462,2013.66779926922,341,27,32,0,0,47
12728547,2013.58390700149,207,18,28,0,0,927
10952922,2012.9117901612,397,43,26,0,0,2713
6665667,2012.65038930876,86,15,15,0,0,1776
8788898,2012.56514660907,210,10,21,0,0,5030
6567297,2011.62764851033,44,6,8,0,0,377
14457670,2009.323857358,108,7,11,0,0,279
14367585,2008.73208674105,272,53,40,0,0,263
19974935,2008.49487275898,114,9,12,0,0,622
9367683,2008.05627874796,203,27,13,0,0,17
14866091,2007.98218891042,332,46,43,0,0,597
4580287,2007.49152298792,233,17,9,0,0,1153
6603740,2007.34547289468,45,5,7,0,0,1460
7388062,2006.95661916168,80,14,12,0,0,13841
10543853,2006.84540834879,224,38,25,0,0,17
6385683,2006.62510453539,44,21,9,0,0,34192
3605954,2006.39012193371,105,26,18,0,0,1946
11680054,2005.47379202219,190,32,15,0,0,34169
3094900,2005.40753304512,58,3,5,0,0,218
11186709,2004.22193862347,90,14,8,0,0,25
12716143,2004.13718876895,136,23,20,0,0,14517
18983,2004.06659422943,142,13,7,0,0,83
17663666,2003.42395524363,199,17,22,0,0,4511
13063996,2001.41142938819,50,20,9,0,0,974
6111086,2000.93957556972,67,14,15,0,0,927
9294554,2000.56141513499,133,10,8,0,0,8193
7067142,1999.88198994585,223,17,14,0,0,22
13935409,1999.61664657038,646,93,120,0,0,1264
