"Player","Rating","Games","1st","2nd","3rd","4th","Lag"
6404488,2463.82629124542,140,28,27,0,0,25943
3171691,2463.27742228055,124,33,19,0,0,16411
11376152,2463.27674585634,763,145,129,0,0,1446
16436446,2462.88133846744,560,118,64,0,0,1326
10325072,2461.45576858895,1149,117,94,0,0,70
139670,2460.98496627597,610,102,89,0,0,1391
6671641,2459.77739701026,812,75,61,0,0,1030
8698024,2457.61405715597,444,71,46,0,0,18111
14215850,2456.0212501718,173,25,13,0,0,14397
7341183,2454.96187196936,86,17,11,0,0,1727
11987104,2449.7904131324,329,63,42,0,0,477
10051720,2448.67283871039,411,26,34,0,0,1330
7537133,2448.59876828429,628,61,68,0,0,1401
12952320,2445.67554182566,107,15,8,0,0,14844
5309981,2445.12155462737,1100,245,199,0,0,381
5413624,2444.994996668,737,94,74,0,0,1246
3765989,2444.01648498229,116,22,23,0,0,10170
3345902,2443.23421131245,91,6,13,0,0,477
13705417,2441.23107366263,396,42,44,0,0,9841
11234706,2438.26352258884,1049,116,111,0,0,114
8084370,2437.49869976933,237,34,39,0,0,590
6867478,2436.85966277683,778,130,83,0,0,319
6387149,2434.48739833609,579,66,91,0,0,1167
11308471,2433.46228707113,429,73,56,0,0,3498
11207004,2432.8588485443,261,27,23,0,0,16520
15296550,2432.36762133451,525,110,69,0,0,594
10434787,2431.65047803581,485,91,53,0,0,593
12378737,2429.32966306817,238,28,19,0,0,1773
11305398,2429.04557712116,248,57,20,0,0,1408
12790479,2427.35441711827,87,19,9,0,0,759
3328742,2426.68132169607,165,15,9,0,0,26153
11106929,2425.25566240707,292,28,40,0,0,13569
12258658,2423.02141959866,160,25,29,0,0,18111
8335950,2422.20468036197,92,28,11,0,0,72011
14035920,2420.83988595895,201,26,20,0,0,4568
10504596,2418.86822227274,266,29,14,0,0,1461
6744123,2418.79007434627,439,47,45,0,0,931
12159899,2417.52938819881,126,11,17,0,0,1726
4253615,2415.02794296457,260,11,16,0,0,477
2758279,2413.30798885836,326,37,26,0,0,3662
9961301,2413.2620593832,185,38,43,0,0,45749
20461077,2412.72855200014,298,48,40,0,0,590
13767572,2406.51515464153,156,33,22,0,0,477
15441612,2405.50664987118,3408,795,671,0,0,128
10728620,2405.08616401974,726,113,89,0,0,888
14097024,2404.75365860982,192,25,18,0,0,20038
4916057,2404.04146277668,70,13,7,0,0,1725
5425046,2403.64759881762,559,60,50,0,0,1092
1428455,2402.45929016954,147,57,28,0,0,27132
6093148,2402.30440116293,392,46,50,0,0,391
10975777,2401.3423245149,225,34,23,0,0,1725
4852013,2400.91044834516,66,14,8,0,0,2012
12760743,2400.67006417024,174,35,31,0,0,2658
5774823,2400.52317081535,86,15,15,0,0,42993
2917990,2400.39634926209,381,56,34,0,0,1030
5033077,2399.5830396436,155,37,16,0,0,477
8581210,2398.86089282931,690,144,63,0,0,819
1629553,2397.91278198435,92,18,14,0,0,1736
13065919,2396.99057019637,1001,278,156,0,0,126
10077431,2396.24516223586,148,15,21,0,0,12957
1825928,2395.57616931902,103,36,15,0,0,2959
10829419,2394.46330609403,296,21,24,0,0,4219
9501251,2393.68121832858,494,61,41,0,0,20167
4301976,2392.9870864634,330,35,23,0,0,931
14169321,2391.220374108,386,27,32,0,0,742
13108233,2390.17840726747,151,24,16,0,0,9812
114017,2388.3200160247,1270,163,150,0,0,114
12585048,2387.53729614294,155,12,14,0,0,11513
251683,2387.21038989575,261,22,19,0,0,1731
6479616,2386.6597205791,288,49,41,0,0,1386
7081596,2384.07488342627,283,57,41,0,0,165
3257847,2383.84945775053,1572,338,214,0,0,55
8802914,2383.00936652927,323,17,17,0,0,1083
1818573,2381.58243497579,396,77,36,0,0,452
10640486,2381.39051363942,94,3,8,0,0,1386
9211924,2380.88592181342,291,24,14,0,0,1730
3674590,2380.74424979536,616,94,71,0,0,3469
4540667,2380.31488361552,78,20,8,0,0,12983
15592469,2377.8875283972,111,53,17,0,0,116
9323821,2377.88076915728,1226,201,180,0,0,114
20501126,2377.76134862332,577,47,57,0,0,379
16139008,2377.51367058836,200,18,24,0,0,1726
5791401,2376.41827940948,761,74,77,0,0,3463
7010761,2376.1038495161,190,28,24,0,0,1310
9474976,2374.66406677075,255,26,37,0,0,24545
5245584,2373.88990772583,192,41,36,0,0,308
7554753,2372.83630122913,95,22,15,0,0,29029
7630971,2371.59654178236,89,11,8,0,0,56295
13214651,2371.38809138256,464,25,27,0,0,797
12736534,2370.68534129739,102,33,17,0,0,71745
4637369,2367.68742234148,317,66,53,0,0,5619
11345747,2364.82334571043,508,79,64,0,0,15886
4750008,2364.54755695642,96,13,10,0,0,4308
4715598,2364.18912108906,147,73,53,0,0,10894
11715109,2360.95958105338,436,42,28,0,0,22784
4519494,2360.88146423786,535,30,39,0,0,1030
39828,2360.15351693859,89,8,6,0,0,2166
12941954,2360.06642190305,403,79,74,0,0,1030
7333471,2359.77446857196,91,8,11,0,0,929
7178423,2357.56872313361,101,16,14,0,0,477
11469447,2356.73998968525,209,27,22,0,0,4856
14958380,2356.5979930166,229,23,24,0,0,1729
8275006,2356.12169390381,246,49,41,0,0,1384
4346274,2355.27729208925,195,20,23,0,0,1469
6585939,2354.04180008135,486,49,51,0,0,575
6667041,2353.92051184289,113,12,14,0,0,1728
4399129,2351.40163639287,516,102,83,0,0,2278
10778261,2350.73869155191,85,27,19,0,0,16058
11388931,2349.92764866182,148,44,23,0,0,22678
12179012,2349.50640244045,119,10,14,0,0,12937
11921197,2349.02312465689,269,31,15,0,0,1030
4277702,2348.49566618283,148,31,26,0,0,25695
11405734,2348.46561871265,367,106,51,0,0,4563
4585186,2346.3928880708,241,25,34,0,0,26582
5472693,2345.58132389303,1030,163,94,0,0,128
16320893,2345.57683062613,1775,361,236,0,0,8
5965797,2345.4287263785,111,23,22,0,0,3464
4384207,2344.74804589437,90,10,7,0,0,23121
12090610,2344.46947972348,927,123,104,0,0,376
11255340,2343.8844896464,1559,301,202,0,0,157
11243772,2341.4390294326,394,55,55,0,0,2578
5477343,2341.42647828532,334,50,41,0,0,1726
14800198,2340.14827427282,284,24,20,0,0,904
13206785,2338.70974052703,328,43,38,0,0,845
11405263,2337.23718025707,353,44,30,0,0,524
7972980,2336.22555551289,277,21,19,0,0,6814
8274648,2335.80261215879,101,10,10,0,0,936
13057699,2334.63571195839,432,86,51,0,0,660
9728880,2333.86344932499,378,42,40,0,0,3867
10792185,2333.44752939664,350,49,27,0,0,304
6760007,2333.44707476018,126,22,25,0,0,19496
11786864,2333.41075467927,1357,209,150,0,0,401
14592820,2331.98514645623,811,126,89,0,0,165
16329318,2331.69506374545,114,31,23,0,0,4230
1218895,2331.67798027813,358,35,29,0,0,898
12904237,2330.05927799157,1111,128,64,0,0,114
6830745,2329.9949777301,1071,180,163,0,0,575
1355695,2328.81902756193,290,14,17,0,0,11513
10592853,2328.69340075085,404,32,60,0,0,390
12260184,2327.94491425583,414,17,26,0,0,7357
9276293,2327.6737836622,386,4,18,0,0,2012
7701428,2326.48731590116,713,70,46,0,0,1416
13218204,2325.86911494388,473,49,42,0,0,376
14447878,2325.69274245369,1358,196,180,0,0,251
13709281,2325.34201321012,433,77,46,0,0,350
13951894,2323.28996754295,510,53,52,0,0,3867
3215487,2322.1668888813,115,13,6,0,0,2952
12796317,2321.58128312987,169,38,21,0,0,6489
7810180,2321.25011716887,349,44,39,0,0,6752
4980135,2321.23018376248,221,47,30,0,0,277
9513980,2319.15986020869,264,24,36,0,0,114
7060756,2316.89337071977,583,118,92,0,0,1047
8364754,2314.10256809982,65,35,12,0,0,109406
4458239,2313.61079167434,508,27,42,0,0,1092
17467899,2312.42184255121,1596,326,209,0,0,379
6600930,2312.0240182045,131,6,6,0,0,477
9377901,2310.28874657895,117,28,21,0,0,8132
12147277,2309.64160828497,779,112,111,0,0,477
14309415,2308.14974586741,401,53,41,0,0,290
3068044,2307.65096876854,123,17,27,0,0,1726
18131614,2307.16997652727,1210,118,106,0,0,351
1987591,2306.75146417919,335,18,26,0,0,462
11684952,2306.34050412805,340,47,35,0,0,1092
7748891,2306.33468457815,261,23,17,0,0,1030
6399568,2305.92523521536,355,51,40,0,0,1730
2694475,2304.97855670995,188,26,35,0,0,47256
2787415,2304.14684401939,291,17,13,0,0,1481
6567297,2302.94229631157,75,15,19,0,0,20588
4209818,2302.5910406979,208,13,16,0,0,3458
1775182,2302.46167186334,347,66,57,0,0,7954
6661913,2301.46550353693,198,42,28,0,0,2166
5936405,2297.60201441581,187,44,26,0,0,38011
9767342,2297.35795006654,277,68,51,0,0,10779
13540434,2297.30365724171,272,26,25,0,0,10001
5339515,2296.13795381504,46,3,3,0,0,165
16509171,2295.28290625749,241,67,33,0,0,659
11674122,2294.85949531581,205,30,30,0,0,283
10391882,2293.91516066436,326,92,61,0,0,1072
14100781,2293.40765226581,326,43,39,0,0,872
7078544,2293.15595472333,340,32,29,0,0,898
1433427,2292.95260251688,738,111,87,0,0,590
9322480,2292.3104732314,406,30,30,0,0,114
10659233,2291.14201784596,616,62,58,0,0,379
15392570,2290.27934599396,657,103,62,0,0,1833
20087811,2290.1334628908,713,148,98,0,0,9
3139364,2286.98878189268,125,13,12,0,0,44208
612898,2286.38048507897,122,15,11,0,0,1092
6283858,2285.19843527783,393,60,55,0,0,1092
14758501,2284.93768256501,1023,149,109,0,0,277
8445602,2284.7328487035,546,55,56,0,0,575
11415687,2282.9036754903,66,8,3,0,0,1161
20988374,2281.69407024285,245,36,29,0,0,136
12309147,2279.68431806745,366,39,47,0,0,452
2848604,2279.66919884927,481,57,37,0,0,1030
10481416,2275.86130472367,347,64,43,0,0,388
9820792,2275.52933474227,228,28,23,0,0,1326
9975427,2274.83251519297,142,17,16,0,0,6752
1860489,2274.81599748482,161,23,19,0,0,1727
16750823,2272.36426710361,181,64,30,0,0,64
2142966,2271.1326555664,62,11,3,0,0,53721
9984244,2269.3243074078,201,20,27,0,0,80
4383303,2266.81671062428,220,67,34,0,0,1332
10665363,2266.706811357,218,39,25,0,0,1726
7817539,2266.49536266221,129,9,11,0,0,11251
17847877,2266.36422706692,1207,267,195,0,0,477
10852203,2266.2698983749,140,26,8,0,0,572
7165477,2266.20453309037,80,25,18,0,0,765
2395405,2265.35729959526,97,16,9,0,0,11488
3213239,2264.6034162947,166,29,16,0,0,1739
2000416,2264.51256416302,154,12,16,0,0,918
14031664,2264.23765547043,248,27,21,0,0,742
10858131,2262.55778410483,448,85,73,0,0,128
14282987,2262.51767755478,709,62,72,0,0,114
4733185,2261.27315904843,182,5,14,0,0,4338
8799923,2259.66442566723,445,39,67,0,0,348
4784772,2259.34660623778,765,159,96,0,0,277
4896825,2257.37702059864,223,19,26,0,0,11513
9561644,2255.82931290694,97,12,8,0,0,16146
3706039,2254.67629035823,161,29,22,0,0,5646
11806306,2254.27294974418,73,16,12,0,0,13369
14041375,2253.97163822143,257,13,15,0,0,2603
8925266,2253.60991800387,105,12,15,0,0,37153
5144534,2253.19985256872,211,14,12,0,0,2749
9683186,2248.26922135237,303,17,22,0,0,29797
7640581,2247.68641284378,563,69,54,0,0,1773
11349288,2247.54235716293,124,48,15,0,0,34789
4803900,2247.51340498698,118,33,18,0,0,72004
12609022,2246.18001991673,372,19,34,0,0,1261
13962152,2245.61119995981,166,31,24,0,0,2658
8045604,2245.47820319671,241,29,39,0,0,4416
3213430,2244.49539526515,169,25,25,0,0,261
12601090,2242.58644481502,131,19,20,0,0,22809
9459674,2242.44020215993,756,84,75,0,0,383
8150535,2242.06299679596,598,70,68,0,0,1941
20630250,2241.5636754006,2100,296,233,0,0,299
7344333,2241.1250472102,105,7,6,0,0,15983
17911347,2241.08299403775,608,218,105,0,0,10352
10625776,2240.03854275596,759,72,54,0,0,423
9362168,2239.88769551079,534,71,63,0,0,41063
14083285,2239.88095015317,140,24,17,0,0,7527
1285637,2237.58181773953,258,17,20,0,0,4280
13925698,2235.28956273188,497,52,34,0,0,590
8914929,2234.55579291156,187,10,13,0,0,7931
87546,2229.70318569609,83,15,10,0,0,5574
11371245,2228.99059652775,445,31,30,0,0,1030
5623529,2228.37171635807,192,26,23,0,0,924
9578404,2227.95451697862,191,24,16,0,0,165
7774197,2227.3428826147,1078,121,123,0,0,575
4479041,2227.13420295161,119,18,16,0,0,852
10199538,2226.89571174776,174,55,22,0,0,8717
9737185,2225.00720894616,710,172,128,0,0,360
9321674,2224.73033368936,295,45,27,0,0,1726
13919811,2224.3618530497,144,23,18,0,0,113
8666950,2222.93698142241,551,49,61,0,0,1030
14179487,2222.1402140493,57,27,13,0,0,69814
6411122,2221.57735011768,86,6,6,0,0,3662
2944449,2220.56539111743,295,26,30,0,0,2481
12701607,2220.32726759074,307,28,24,0,0,10223
13207763,2218.46920580468,912,57,68,0,0,1481
3493804,2217.77661336016,994,111,108,0,0,114
7627844,2217.52617326751,173,8,6,0,0,924
12434652,2216.43311471107,174,10,17,0,0,15831
14040810,2215.51433057051,172,22,19,0,0,347
11021073,2215.43503160285,173,23,20,0,0,12970
9323312,2215.26236723491,831,102,95,0,0,400
14398471,2214.76772529454,702,83,66,0,0,810
4389490,2214.66518823827,168,42,30,0,0,39678
12537417,2213.4966431676,775,95,73,0,0,379
13068741,2213.43079407716,349,65,63,0,0,151
21653406,2213.11849871625,396,42,27,0,0,12891
11991374,2212.87595633249,103,3,6,0,0,1295
3216107,2212.36605465252,201,29,28,0,0,7426
10656864,2212.04584573304,197,25,20,0,0,1479
754792,2210.296669606,326,16,20,0,0,1049
11706350,2209.94495403134,100,14,18,0,0,10159
19315726,2209.63888514186,147,28,22,0,0,53014
10162611,2209.44587714807,198,26,17,0,0,852
17476576,2209.05783871511,151,22,13,0,0,138
11070577,2208.70758650187,268,49,31,0,0,459
6036351,2206.01967231959,189,17,14,0,0,24768
7095800,2205.77678753966,111,42,14,0,0,42226
4673649,2205.67814898009,350,13,24,0,0,10275
8165181,2204.43089521889,82,2,6,0,0,10133
5423872,2203.84309591377,89,9,5,0,0,17241
16227745,2203.64657450269,706,97,80,0,0,3513
6665667,2201.49689586582,191,26,30,0,0,5563
8105138,2201.02017776008,58,7,7,0,0,171
11608083,2199.88090346239,386,67,64,0,0,520
8509247,2199.84364445397,74,16,12,0,0,81159
4256461,2199.06802540726,77,2,6,0,0,477
7302146,2197.92206302816,225,46,34,0,0,18702
13136475,2197.88780012894,308,108,72,0,0,0
11393702,2195.98066723043,473,59,39,0,0,4619
11186709,2195.88608378667,307,65,34,0,0,760
4309566,2194.06182307025,90,16,15,0,0,13369
3162741,2192.85060122566,68,3,5,0,0,477
10227144,2192.16630622665,103,22,20,0,0,67
4415285,2191.68194717983,252,32,39,0,0,4418
14438574,2191.35278798493,440,44,32,0,0,351
4316633,2190.94807945722,301,25,29,0,0,10139
6668666,2189.45953428697,151,11,9,0,0,25616
5510197,2188.796587298,56,9,7,0,0,10967
17272840,2185.95251145592,238,37,22,0,0,2166
7611178,2185.58911104419,187,5,7,0,0,23252
5218178,2185.06333828374,108,13,14,0,0,1736
2553519,2184.62724854774,123,27,22,0,0,1729
19709801,2184.0868513404,110,23,9,0,0,9
10459580,2184.07955253041,478,29,35,0,0,5031
4908650,2183.9918051627,41,18,6,0,0,49953
6567244,2183.61253560015,136,27,24,0,0,6632
14696361,2181.83809734107,98,34,9,0,0,49191
1427407,2181.26391182103,203,16,25,0,0,34793
13628898,2181.13991849648,210,26,15,0,0,114
8717773,2180.91425908257,234,26,24,0,0,848
10092099,2180.70516354798,90,36,20,0,0,100028
4857328,2180.14849884974,310,27,15,0,0,1092
6155320,2178.76635583475,204,57,42,0,0,477
11141578,2178.07390526027,859,120,96,0,0,1240
10959013,2177.9634119385,111,9,11,0,0,13666
11557554,2177.35526917446,79,12,7,0,0,4388
10384194,2176.52195371065,50,20,11,0,0,15933
10137131,2176.04158894189,579,38,48,0,0,459
12139352,2174.79642315249,445,59,36,0,0,379
10634348,2174.28176342367,473,52,32,0,0,114
12716143,2173.84844710452,216,43,35,0,0,6857
12805967,2173.82797876077,607,60,64,0,0,1384
13097638,2173.4182068225,510,62,52,0,0,2457
3556891,2171.32484218319,195,9,9,0,0,1521
14817468,2171.09550650584,307,51,32,0,0,60
6524092,2168.89197328549,67,21,9,0,0,20552
10223298,2168.84809952412,133,18,13,0,0,10174
5154946,2168.66585295928,609,48,44,0,0,145
14445724,2167.2087513745,131,13,11,0,0,1329
3792472,2166.43986274282,104,12,11,0,0,35051
11836334,2165.0744033002,471,52,56,0,0,286
4780986,2164.83817187532,150,13,16,0,0,6601
6735738,2163.83382662263,467,27,20,0,0,165
7447249,2163.10265402473,108,12,7,0,0,14187
6925441,2162.36233181945,555,99,83,0,0,80
5783061,2161.82036259539,81,13,10,0,0,14455
8991722,2161.47420659723,508,69,61,0,0,898
11245184,2160.57287448484,392,19,28,0,0,659
7587763,2160.39944921561,600,95,77,0,0,151
13798649,2159.8918823048,112,33,21,0,0,1126
12522447,2159.87782724638,553,54,48,0,0,1030
11920994,2159.83392778558,516,43,35,0,0,38209
9845103,2159.64727963638,1378,200,192,0,0,3
6906789,2159.00621771804,239,13,17,0,0,4297
14518295,2158.89818759491,570,100,55,0,0,80
10250612,2156.3594548048,157,37,21,0,0,13884
10704796,2156.21871159466,127,24,21,0,0,872
13062430,2155.31469326963,60,25,10,0,0,62454
4382220,2154.52672824244,386,97,60,0,0,372
11267857,2153.39561179806,436,21,30,0,0,1517
11374306,2152.96086287856,150,37,19,0,0,7535
6114695,2152.5844822284,74,8,7,0,0,256
3394696,2149.93587872048,437,50,51,0,0,15369
9294147,2149.72456011134,237,35,24,0,0,379
10909049,2147.83017066762,178,5,13,0,0,4390
11843859,2147.49450444019,102,37,17,0,0,10854
9364137,2147.2038402354,172,28,38,0,0,68539
5242158,2147.15510562561,260,22,26,0,0,11513
10822717,2147.11671285395,82,15,14,0,0,35257
5403374,2146.00852150134,109,14,6,0,0,655
2272587,2145.39971862243,191,19,23,0,0,5567
3635214,2145.16199790874,240,42,26,0,0,67
4755314,2143.6475035014,332,55,54,0,0,51801
21338717,2143.12642103102,106,40,19,0,0,182
14165370,2142.9325852271,211,38,25,0,0,6636
23179637,2142.44003748786,270,36,36,0,0,477
16561695,2142.0168361335,460,40,36,0,0,347
14855337,2140.49960517361,247,58,29,0,0,16092
1460263,2140.38372655103,2014,364,366,0,0,251
7784120,2140.13683588624,126,23,17,0,0,1173
9507565,2139.42064311943,641,68,56,0,0,1511
11536421,2139.31249395156,764,69,71,0,0,263
1501956,2139.00903803496,125,13,12,0,0,6752
9878349,2138.03499103866,310,34,31,0,0,742
11189164,2136.60152531988,1192,167,117,0,0,70
11142471,2136.32543386117,456,45,50,0,0,742
19974935,2136.26648783264,167,16,16,0,0,4564
2766034,2135.46939731129,105,12,13,0,0,2012
14963905,2135.17440411767,244,6,10,0,0,810
21627415,2133.57400645859,886,82,84,0,0,379
11967146,2133.20094568192,437,127,89,0,0,32869
7948169,2132.75324766209,314,15,14,0,0,4733
30304108,2131.7468770909,124,24,12,0,0,36205
10081404,2131.52183756262,88,19,12,0,0,8923
7908994,2131.20590730479,183,9,17,0,0,10284
14503423,2131.09781849993,66,7,7,0,0,26633
13617153,2130.98433409591,203,15,9,0,0,4375
2214428,2129.68054265443,81,18,10,0,0,5517
18323396,2129.47640311148,330,33,30,0,0,962
7943819,2129.3210089064,525,29,39,0,0,275
4653583,2127.71461198286,252,33,22,0,0,165
10958852,2127.54724856128,563,34,28,0,0,379
13534941,2127.31832401097,144,60,26,0,0,59417
8401905,2126.92811898481,211,21,20,0,0,25108
6643511,2126.45028069792,1353,173,161,0,0,351
9924405,2126.39321832276,816,106,62,0,0,1055
12578000,2126.27308832046,297,43,44,0,0,599
9526124,2126.1686526825,1023,110,118,0,0,55
10569535,2125.13438658916,48,16,10,0,0,40622
11607790,2124.91330485911,183,54,32,0,0,6531
25129957,2124.16628515265,2494,590,422,0,1,0
1041943,2124.01383953067,677,84,100,0,0,348
7731995,2123.20453329383,350,28,31,0,0,1739
13310147,2122.71545922571,446,92,77,0,0,316
11025701,2122.59896340647,118,34,35,0,0,2889
2282047,2122.57683995093,77,8,9,0,0,14855
15225729,2122.21789518652,210,19,15,0,0,477
10849159,2121.76315520604,181,32,15,0,0,39226
15574234,2121.70733776964,92,4,3,0,0,797
16691293,2121.31130818949,113,10,6,0,0,4242
14442548,2121.1372093616,826,143,98,0,0,10159
15846736,2121.08065470915,1179,174,146,0,0,32
11141678,2120.60513332589,114,32,19,0,0,5031
15175276,2120.50599533714,197,20,21,0,0,13872
10538842,2120.23333042871,384,69,70,0,0,1062
9340773,2119.50511572944,436,52,45,0,0,319
7338010,2119.17419247657,131,20,17,0,0,4568
3898396,2118.65172570591,281,18,17,0,0,3469
4248481,2118.17468061069,112,29,15,0,0,16683
12241010,2118.09350562429,273,70,37,0,0,8834
6685958,2117.66282837716,434,48,65,0,0,825
11959709,2117.44794372948,499,79,70,0,0,300
757783,2116.86295504325,1343,142,126,0,0,80
1195423,2116.82148110061,105,15,10,0,0,32986
14787295,2116.69484095318,96,11,13,0,0,4231
7587734,2116.48595313207,81,9,14,0,0,23121
