"Player","Rating","Games","1st","2nd","3rd","4th","Lag"
2128311,1584.29987722144,9,0,0,0,0,8722
20138244,1584.26875798551,36,5,3,0,0,144
8807110,1584.12019978227,9,1,2,0,0,167
16873960,1584.03951750925,21,4,2,0,0,1758
9562353,1584.03255112156,94,4,4,0,0,30
18197620,1584.02663770134,8,4,2,0,0,80
13045647,1583.94607282768,10,0,0,0,0,2484
9827917,1583.68793895119,8,0,2,0,0,5764
12544805,1583.68625708912,58,3,6,0,0,532
13111069,1583.40608557508,17,0,1,0,0,1116
11037311,1583.39332858133,8,1,0,0,0,1571
4622337,1582.82409521029,12,1,2,0,0,359
11395961,1582.75018977124,9,0,0,0,0,773
18660354,1582.67610467375,14,0,1,0,0,488
6327638,1582.61673111711,15,1,1,0,0,670
6221425,1582.60579318413,74,8,14,0,0,284
26461654,1582.59065493603,6,0,0,0,0,4200
12939811,1582.46172066608,10,0,0,0,0,773
8039426,1582.42606932248,14,1,0,0,0,797
15124626,1582.30706021867,13,5,4,0,0,9361
14388839,1582.30357442518,16,0,1,0,0,9004
8669198,1581.82805324456,69,5,10,0,0,270
10831582,1581.72041246821,38,0,1,0,0,3568
13798356,1581.69931791445,27,4,0,0,0,1369
7277919,1581.59780299032,5,0,0,0,0,2078
9767342,1581.57841014395,3,1,1,0,0,92
11170841,1581.52326201838,12,0,0,0,0,5465
7774197,1581.34037633937,94,7,6,0,0,505
10975777,1581.29837870991,6,0,1,0,0,5482
18736170,1581.13824861202,17,0,1,0,0,98
12147277,1580.92630522529,16,2,2,0,0,4403
18690280,1580.90342311213,25,1,4,0,0,724
11399348,1580.80570420911,3,2,1,0,0,594
6574823,1580.78558733899,11,1,0,0,0,900
2355080,1580.69775267116,24,1,1,0,0,1179
15548304,1580.61766042578,14,2,0,0,0,2769
18312525,1580.21187961866,11,1,3,0,0,4180
19940169,1580.09573182114,9,0,1,0,0,6643
6017901,1580.00752881549,30,2,3,0,0,455
10250612,1580.00426589495,11,3,2,0,0,234
2200982,1579.91919089416,76,18,9,0,0,81
7633130,1579.86457466873,6,0,1,0,0,91
13197403,1579.74822315279,34,0,1,0,0,117
3761983,1579.66019646955,11,0,1,0,0,1932
10891105,1579.38859051138,20,2,1,0,0,3551
12195391,1579.18398698164,16,3,2,0,0,8254
17799404,1578.98252979949,9,0,1,0,0,64
17636394,1578.98175126775,30,14,10,0,0,1016
6906789,1578.97186364008,20,2,3,0,0,1020
3925586,1578.85935157436,4,0,1,0,0,6235
14222769,1578.75789850264,6,1,3,0,0,2704
18619681,1578.72736661496,5,0,0,0,0,1602
16050547,1578.67672654214,27,9,3,0,0,2242
14469386,1578.65950078523,16,0,2,0,0,5841
7009485,1578.46335822911,22,0,0,0,0,5724
11865009,1578.37756991697,27,3,0,0,0,493
16987040,1578.1535923203,16,1,2,0,0,321
18917198,1578.12241316485,13,0,0,0,0,64
11921788,1578.07289674849,9,4,0,0,0,181
7421892,1578.02027081944,7,0,1,0,0,433
14973729,1577.99638470483,4,3,0,0,0,4027
6258070,1577.99455663584,6,3,0,0,0,203
2110845,1577.83068587471,13,0,1,0,0,913
14885765,1577.74019259038,9,2,1,0,0,1020
8334724,1577.31506027804,19,0,2,0,0,5905
17896478,1577.30457269785,27,4,3,0,0,43
8650175,1577.30070023397,14,1,0,0,0,6798
6854920,1577.28967701432,11,7,2,0,0,957
11491079,1577.15003826559,14,0,2,0,0,2834
8828875,1577.14052067999,5,0,1,0,0,643
16436446,1577.06742175251,3,2,1,0,0,18
11073207,1577.05261259621,17,4,6,0,0,3550
14454744,1576.7769407254,55,3,4,0,0,99
17673557,1576.71785963495,8,1,1,0,0,144
11945286,1576.63244080827,21,1,0,0,0,164
16638509,1576.50841839551,10,0,0,0,0,852
13196066,1576.26284139963,9,0,0,0,0,7269
12270069,1576.12599462888,6,2,4,0,0,2623
15463837,1576.12483338188,8,0,0,0,0,4551
8940544,1576.10972355212,37,7,5,0,0,2198
24004891,1575.81332419105,13,0,2,0,0,910
6295380,1575.61571135668,16,1,1,0,0,2050
15592469,1575.26318360902,10,1,2,0,0,9086
8579186,1575.13813091408,77,5,3,0,0,834
9613246,1575.08109067898,21,5,4,0,0,730
8826833,1575.0591307423,9,0,0,0,0,1694
9634394,1575.05736848557,4,2,0,0,0,5852
251683,1574.96924910403,7,0,1,0,0,3885
16102904,1574.91449698086,13,0,0,0,0,144
8811633,1574.87083432989,35,7,5,0,0,6634
7924600,1574.74511404042,17,1,0,0,0,5317
14269757,1574.63888501411,9,0,0,0,0,1122
3580864,1574.63023252902,5,3,2,0,0,10684
16199365,1574.49474659548,7,2,0,0,0,3852
10927454,1574.21164414503,10,0,0,0,0,773
11134301,1574.14280156839,42,1,0,0,0,70
10997421,1573.95595972063,12,4,0,0,0,5762
10954912,1573.94619525542,30,2,3,0,0,5584
5426640,1573.82636527951,4,0,1,0,0,1776
12716671,1573.80105281645,5,1,1,0,0,3749
15939997,1573.73841715564,38,9,5,0,0,767
9008727,1573.53290125353,36,4,6,0,0,197
3447236,1573.4574266611,16,2,0,0,0,522
15816872,1573.3239279232,5,1,0,0,0,4166
11390112,1573.32130872509,7,1,1,0,0,167
6367247,1573.22479765589,5,0,0,0,0,1615
8935379,1573.14228868213,24,5,6,0,0,3168
13915613,1572.91182452886,9,0,0,0,0,1694
8473665,1572.88530108354,10,1,4,0,0,633
17066686,1572.87614382935,23,1,1,0,0,826
20054960,1572.82153700685,5,3,0,0,0,10310
16322235,1572.79351190131,3,2,1,0,0,1967
18347205,1572.62493006597,12,0,0,0,0,4192
10431586,1572.49325673094,8,4,3,0,0,7029
9554330,1572.33307701702,17,4,1,0,0,3884
18844163,1572.12875673432,22,3,8,0,0,3670
13006267,1571.91677848078,9,1,2,0,0,92
3885547,1571.86285623356,14,6,6,0,0,6362
9723127,1571.84340919054,11,4,4,0,0,4450
6197484,1571.84253285269,14,1,1,0,0,6798
11409334,1571.82261258727,11,2,1,0,0,3856
26598658,1571.81407208535,14,0,3,0,0,1918
10525121,1571.75577487804,37,0,1,0,0,467
11414644,1571.72192943121,32,1,2,0,0,111
5414124,1571.7196325859,10,0,1,0,0,4145
19815879,1571.38951201931,4,2,2,0,0,4569
4861654,1571.23275384538,6,1,0,0,0,1225
15867013,1571.18153981412,6,1,0,0,0,464
10701875,1571.04124808812,19,0,0,0,0,10591
3493249,1571.01521916961,22,0,0,0,0,241
7024526,1570.92839544777,18,4,0,0,0,7732
19974935,1570.74917124317,33,2,2,0,0,472
10276352,1570.72645183025,11,0,0,0,0,1896
7969090,1570.66789976053,6,0,0,0,0,1776
16544907,1570.57859846169,50,3,9,0,0,374
6709853,1570.42720594335,4,1,0,0,0,1915
8223677,1570.3859041145,9,1,3,0,0,2791
10463581,1569.98800418498,8,2,0,0,0,8184
7243980,1569.87024813094,29,0,0,0,0,241
6433474,1569.35546697318,11,1,0,0,0,7840
19042501,1569.33833008125,11,0,0,0,0,1752
14580476,1569.32595954591,7,0,0,0,0,3954
5186239,1569.29870904083,12,2,1,0,0,8143
13267213,1569.1220931197,34,1,2,0,0,607
10406127,1569.10086477808,14,4,4,0,0,223
5079282,1569.02612719343,4,0,0,0,0,9342
16083856,1568.97736290794,4,1,1,0,0,158
14748920,1568.95050565492,59,14,16,0,0,561
6267340,1568.75675399086,6,0,0,0,0,773
24581625,1568.7472467683,6,1,1,0,0,2198
6502403,1568.67747272659,3,2,0,0,0,220
10902307,1568.57960727572,4,0,1,0,0,3725
15103117,1568.56870953003,12,2,2,0,0,8196
18321104,1568.5515515254,30,0,2,0,0,1199
16186982,1568.52136715311,7,0,1,0,0,433
7358639,1568.45172336213,52,4,3,0,0,215
17211279,1568.43403376967,17,3,1,0,0,327
21709052,1568.43080358828,26,4,4,0,0,5081
24904630,1568.40914092574,5,0,0,0,0,144
9341983,1568.35445596079,29,1,1,0,0,786
7511380,1568.1952748929,12,1,0,0,0,117
12612018,1567.8339658354,13,2,1,0,0,4638
10515166,1567.76693661141,10,0,0,0,0,6916
10382679,1567.71980597947,45,1,2,0,0,117
8170186,1567.57868278712,4,1,2,0,0,2018
6752888,1567.55491252324,4,0,0,0,0,2003
8726490,1567.55317397212,7,4,1,0,0,10474
12957438,1567.37860041462,34,2,2,0,0,1896
11472811,1567.12159279676,19,8,3,0,0,73
12882468,1567.0218833129,4,0,0,0,0,1018
10410165,1566.4969185467,26,0,4,0,0,18
13736991,1566.26150966719,28,3,1,0,0,5142
10342535,1566.20911422569,7,3,2,0,0,7906
9140390,1566.15506061398,14,0,1,0,0,92
7169208,1566.14023919044,7,1,0,0,0,7792
12143654,1566.11831802422,44,0,3,0,0,4952
25731217,1566.05638471517,4,0,1,0,0,144
11591406,1565.98330299529,5,2,0,0,0,7015
16157188,1565.94027411376,7,2,1,0,0,4961
13503203,1565.91252997357,94,4,9,0,0,786
10652929,1565.77512709378,11,0,0,0,0,1612
18004953,1565.71360282073,58,10,10,0,0,327
22715312,1565.66458814143,13,1,2,0,0,812
17878144,1565.63511887936,16,1,2,0,0,843
12067984,1565.3002825838,24,1,1,0,0,1029
11538089,1565.1169251856,9,1,1,0,0,6439
3840512,1564.98925708,6,2,2,0,0,277
14503423,1564.989234555,4,0,0,0,0,1541
15554489,1564.95041260386,20,1,1,0,0,1613
16351091,1564.87583417441,14,5,6,0,0,130
16385977,1564.79708738945,16,3,2,0,0,4461
14309415,1564.71161404631,12,0,1,0,0,667
9157301,1564.31159425353,4,0,0,0,0,1584
10831457,1563.86922418133,33,1,1,0,0,359
20340480,1563.65632168053,20,0,1,0,0,6008
3836243,1563.5771038085,15,3,3,0,0,2500
10964155,1563.5223329016,4,0,0,0,0,913
6404488,1563.50067941211,5,0,0,0,0,1977
2317789,1563.34439006939,9,0,4,0,0,6170
13516784,1563.27543318146,16,0,1,0,0,11087
6646221,1563.25272448953,20,4,4,0,0,6027
14806612,1563.24171111913,9,4,5,0,0,4624
14442548,1562.91326417467,27,5,3,0,0,103
11934348,1562.79762791709,6,0,1,0,0,1394
12028437,1562.61767767256,25,4,1,0,0,1488
11476143,1562.61623224411,10,1,1,0,0,5332
14582737,1562.51108890516,11,0,0,0,0,89
14134289,1562.47932501627,5,0,0,0,0,1894
4942030,1562.44578453583,21,3,2,0,0,1654
10918400,1562.36357171433,13,0,0,0,0,1032
12274213,1562.35271873281,13,0,1,0,0,1604
1274585,1562.34882666166,101,20,15,0,0,447
8165685,1562.1569430581,25,0,0,0,0,848
10610737,1561.94029098826,9,0,1,0,0,5853
11320627,1561.87065725245,12,2,2,0,0,7936
13129738,1561.87045390163,32,4,3,0,0,167
17958186,1561.8460314442,2,2,0,0,0,10212
959763,1561.83800258269,5,0,1,0,0,91
19247518,1561.79750822547,4,0,0,0,0,1752
7836718,1561.50094226454,29,0,3,0,0,826
12404726,1561.35112309372,12,1,1,0,0,371
18556796,1561.20288047009,30,1,0,0,0,1074
16976321,1561.18785529457,20,3,2,0,0,7893
15892637,1561.1545744826,5,0,0,0,0,64
14582697,1560.98114854839,5,0,0,0,0,913
2791044,1560.79788715602,8,0,1,0,0,357
25785218,1560.74855388752,44,6,13,0,0,1225
14420220,1560.60358305126,10,0,0,0,0,64
12442952,1560.5510718826,17,1,0,0,0,8222
12986664,1560.50123679681,3,1,0,0,0,119
16112715,1560.43233427831,28,0,0,0,0,773
14172691,1560.40629947614,21,0,1,0,0,773
13817523,1560.39339825617,19,0,1,0,0,433
15379376,1560.21973114785,17,1,0,0,0,6273
9285180,1560.16319188231,46,5,2,0,0,929
9665206,1560.16164541511,7,3,3,0,0,10049
16910637,1560.11224806691,18,5,0,0,0,7155
14447065,1559.73867623614,10,0,0,0,0,2309
11718072,1559.6340349839,71,9,5,0,0,828
19166426,1559.5563904722,18,0,0,0,0,144
8514740,1559.45116382122,19,0,0,0,0,2001
16230024,1559.31657495709,10,0,0,0,0,3725
9044476,1559.1915,2,2,0,0,0,897
11042418,1559.1915,2,2,0,0,0,6881
8720577,1559.14369209039,17,5,2,0,0,2928
6894700,1559.09458390374,10,0,0,0,0,2003
10912560,1558.98408186487,7,3,0,0,0,29
23512223,1558.8453281075,13,1,1,0,0,634
17581180,1558.76064573941,2,2,0,0,0,521
15991664,1558.69983220552,10,1,2,0,0,5611
13364591,1558.69687665993,6,0,1,0,0,433
11120124,1558.45469748433,15,2,4,0,0,9806
13973515,1558.39961596278,10,0,0,0,0,2484
18546429,1558.3028088553,4,3,1,0,0,10434
2021758,1558.29543213182,3,0,0,0,0,49
13588932,1558.28702052309,26,2,7,0,0,1030
14436159,1558.2401112823,2,1,0,0,0,374
6779915,1558.10929137677,8,0,0,0,0,1776
7249644,1558.08104721835,36,4,7,0,0,374
10410603,1558.05909100896,25,0,1,0,0,589
6412340,1558.00254640813,92,3,8,0,0,64
13136475,1557.99843343606,8,3,3,0,0,5878
21606617,1557.94863160782,18,7,5,0,0,7137
2956248,1557.8567630475,7,0,0,0,0,7269
19311749,1557.77720588782,6,2,0,0,0,359
16197406,1557.76808076668,11,2,1,0,0,1576
17073008,1557.51144455889,33,3,2,0,0,2101
929311,1557.49316155368,71,11,16,0,0,246
8210988,1557.48270209316,3,0,1,0,0,1017
11091594,1557.24294212759,25,4,0,0,0,1358
9371150,1557.15880100446,6,1,1,0,0,5061
18010008,1557.03195539195,3,0,2,0,0,6204
20508726,1556.95677682914,4,1,1,0,0,120
12265149,1556.66848556381,8,2,3,0,0,479
17563939,1556.63085568009,41,2,0,0,0,1199
5054351,1556.57349312981,23,0,1,0,0,247
11185888,1556.42649080175,23,1,0,0,0,36
17412851,1556.38062661024,8,0,0,0,0,4551
4388347,1556.35163152544,7,3,1,0,0,2159
12863932,1556.31613451799,63,6,8,0,0,112
14263970,1555.92883460223,11,0,0,0,0,5880
2541804,1555.88861233058,17,2,0,0,0,5924
12446486,1555.85331146024,25,4,3,0,0,818
11267857,1555.64661410976,43,0,2,0,0,541
6145220,1555.63325679848,5,1,0,0,0,345
17584785,1555.44150063006,11,0,1,0,0,8773
3772251,1555.312807211,3,0,0,0,0,1648
11006601,1555.29641759671,11,0,0,0,0,1612
18389387,1555.11336390735,11,0,0,0,0,1612
12517814,1555.09132548686,22,4,7,0,0,8502
14091773,1555.01113570831,3,0,0,0,0,1031
10559833,1554.82700120944,8,1,2,0,0,3645
19569815,1554.77988578011,31,1,3,0,0,1539
9331403,1554.72252581394,7,0,0,0,0,5495
23393443,1554.61150775283,12,7,4,0,0,899
18386465,1554.60842117057,33,1,2,0,0,349
14225574,1554.47509559447,84,17,10,0,0,69
18775526,1554.45169275092,9,1,0,0,0,8616
15399730,1554.42894006523,5,2,1,0,0,10531
20320587,1554.20166733145,14,3,1,0,0,3135
8929394,1554.16253563402,6,0,0,0,0,5653
7915564,1554.14976527842,17,2,1,0,0,870
26073893,1554.10340273889,44,8,6,0,0,196
19169912,1554.09305629039,6,0,0,0,0,144
14797218,1554.09209022452,16,0,0,0,0,477
14162368,1554.02789599738,18,0,0,0,0,1776
13865320,1553.95210847525,3,1,2,0,0,10715
9364519,1553.93434460836,15,2,2,0,0,818
3260571,1553.89258630701,7,0,1,0,0,5274
11674122,1553.83936381165,22,0,1,0,0,1343
23714374,1553.82082337996,17,0,0,0,0,1284
12125203,1553.81347601628,6,4,1,0,0,10925
17104779,1553.70056986843,64,2,3,0,0,1380
13684411,1553.61094851495,3,0,0,0,0,433
19204047,1553.58291192915,10,1,0,0,0,1405
15213139,1553.47204014907,44,0,0,0,0,839
27000934,1553.26296000627,3,1,0,0,0,1404
3619284,1553.2110833746,7,1,2,0,0,6326
1715977,1553.19456353952,7,0,0,0,0,1656
20488333,1553.1609093507,12,1,0,0,0,144
16511599,1553.14647839082,3,0,0,0,0,1541
6178640,1553.1154796025,47,2,4,0,0,1180
6204231,1553.04211375919,10,0,1,0,0,1584
1040250,1553.01207202762,8,0,0,0,0,92
16107091,1553.01161607403,20,6,2,0,0,7893
6795168,1552.89465269262,10,2,0,0,0,2425
5286218,1552.8912292075,9,0,0,0,0,1694
7887319,1552.79999090256,12,1,0,0,0,507
10678230,1552.62076985257,4,0,1,0,0,7862
9087831,1552.57359999141,71,5,6,0,0,380
10224047,1552.54301389196,6,1,0,0,0,4660
11364009,1552.44887191546,46,8,5,0,0,433
6892711,1552.3763470932,7,0,0,0,0,8929
3213430,1552.34664036402,10,0,0,0,0,374
10973687,1551.97474426746,3,0,0,0,0,179
19357182,1551.90278476533,5,2,0,0,0,1295
24232404,1551.8284737459,25,0,1,0,0,910
24190187,1551.80526769364,101,12,12,0,0,806
22729247,1551.77145610578,13,1,0,0,0,92
16775174,1551.73482005705,35,5,5,0,0,3332
5113874,1551.71184897965,18,1,1,0,0,8447
10578615,1551.6035088718,7,0,0,0,0,1018
21536549,1551.59323540078,3,0,0,0,0,4208
5000924,1551.53844564754,10,0,0,0,0,6643
20708070,1551.45233748252,4,0,2,0,0,4008
13988393,1551.4136277398,26,0,2,0,0,6092
14073932,1551.25650716486,30,7,6,0,0,6751
10037389,1551.04803108128,44,3,3,0,0,1193
17522180,1551.04245069114,22,5,3,0,0,2298
11157331,1551.04049402394,2,2,0,0,0,7257
21695850,1550.77778201942,12,0,0,0,0,4550
11847188,1550.76874253626,14,0,0,0,0,900
23273220,1550.75159280912,4,1,2,0,0,9361
7461231,1550.72785568424,6,0,0,0,0,7466
1976624,1550.50390075902,14,0,0,0,0,1233
27590609,1550.27792832622,7,4,2,0,0,7998
23592892,1550.24748451443,16,0,0,0,0,5473
12195496,1550.14302515594,78,21,19,0,0,29
17998941,1550.07681623459,52,6,4,0,0,797
9086565,1550.05303779721,10,0,0,0,0,4737
17812346,1550.04587036858,11,0,0,0,0,1899
15660022,1550.04100458544,16,1,1,0,0,3048
2536580,1549.68459164994,11,5,4,0,0,2771
21081596,1549.41630214989,34,3,4,0,0,765
17678734,1549.39876208981,2,1,1,0,0,2400
14477332,1549.21080873138,3,0,1,0,0,1031
6868602,1549.15920025269,14,1,0,0,0,6916
16652834,1549.08182472739,4,0,0,0,0,2076
9039095,1549.07060581669,6,0,0,0,0,1752
12272964,1549.06227638075,9,4,3,0,0,3491
11359985,1549.05519553001,94,14,15,0,0,668
13459462,1548.98503317366,17,1,2,0,0,357
23658176,1548.98411829814,9,4,1,0,0,123
5772839,1548.95965409902,14,6,7,0,0,4385
6482909,1548.7866929933,194,15,26,0,0,246
4394718,1548.75971126821,7,0,0,0,0,2697
6447505,1548.7537505639,9,0,0,0,0,9100
22417587,1548.72976194687,14,6,2,0,0,4932
8174555,1548.62579261077,20,1,0,0,0,6214
10780587,1548.57926670942,8,0,0,0,0,1018
2154499,1548.56130223658,4,0,0,0,0,4192
14191826,1548.51816163897,10,0,1,0,0,1225
11709857,1548.40317352749,5,3,1,0,0,4755
6765641,1548.2441071435,4,0,0,0,0,589
12784319,1547.88284705162,20,0,1,0,0,1233
12270315,1547.81175729466,4,0,0,0,0,326
18441457,1547.73010592491,23,0,0,0,0,1233
11168731,1547.72531873571,18,0,0,0,0,1233
12517079,1547.63309269047,6,0,0,0,0,66
12981253,1547.59724869003,11,2,4,0,0,4490
6545407,1547.50930220077,18,4,4,0,0,460
3897665,1547.30631687541,6,0,0,0,0,2077
3538079,1547.2879036873,12,1,0,0,0,247
5563397,1547.20747767958,3,0,0,0,0,519
17507174,1546.92074682387,9,4,2,0,0,1901
12010050,1546.78230859691,4,0,0,0,0,1797
7077648,1546.64047176878,6,1,1,0,0,5101
23783206,1546.59917843177,37,0,1,0,0,1867
5221616,1546.42924637903,5,0,0,0,0,3926
19755259,1546.19072138624,6,0,4,0,0,11016
12260184,1546.12386641799,18,0,0,0,0,1268
13352562,1546.06174881611,10,2,1,0,0,164
11068425,1545.95932247393,11,0,1,0,0,179
9474976,1545.81776899068,11,0,0,0,0,3434
14390731,1545.66264795007,7,0,1,0,0,624
4470107,1545.6452020843,10,0,0,0,0,6550
7765786,1545.61577121466,2,2,0,0,0,79
10818171,1545.60199825841,18,6,1,0,0,317
29365787,1545.46104406618,2,1,0,0,0,4038
19176750,1545.41300282185,5,0,0,0,0,7269
15672460,1545.41037934065,14,5,3,0,0,2414
9357029,1545.39359633741,29,3,3,0,0,1373
9845748,1545.38578735798,5,0,2,0,0,150
10459580,1545.35172943505,31,1,2,0,0,3
17045442,1545.33391533138,41,2,2,0,0,157
467843,1545.2992069297,6,0,0,0,0,1584
19650134,1545.25796780741,37,3,1,0,0,341
6085929,1545.10714867068,33,2,6,0,0,4701
11330344,1545.07473160822,10,5,3,0,0,4821
9381887,1544.96340750921,4,0,0,0,0,773
14319549,1544.95620934273,8,0,0,0,0,64
24156254,1544.91777340943,5,0,0,0,0,4195
8075782,1544.83350973716,2,1,0,0,0,8074
13408614,1544.70606036024,21,8,3,0,0,2670
16937289,1544.66740902549,9,0,0,0,0,1752
15436106,1544.58945560372,10,0,0,0,0,447
10846104,1544.44363280577,16,0,2,0,0,3215
18792902,1544.40853699565,6,1,0,0,0,9319
4798004,1544.35696549354,3,0,0,0,0,117
8004317,1544.27218716615,8,3,1,0,0,8541
11804019,1544.21818735545,36,0,2,0,0,1233
20094192,1544.21191774388,5,1,1,0,0,7673
22860412,1544.09642287521,13,5,1,0,0,1697
11590957,1543.97889168732,6,2,2,0,0,7045
8942753,1543.82165130211,5,1,2,0,0,9113
24323283,1543.77446372176,13,0,0,0,0,11087
25574904,1543.76600561816,2,0,2,0,0,6898
7835954,1543.7226076881,13,0,0,0,0,1225
5392289,1543.5492198797,4,0,0,0,0,4231
12059873,1543.5440390856,10,2,2,0,0,1568
13875116,1543.46542688128,2,0,0,0,0,1829
2696838,1543.43687522136,4,1,0,0,0,10856
14681304,1543.3333790569,8,0,0,0,0,64
20199297,1543.23430842929,4,0,0,0,0,4628
8629193,1543.08998470482,20,1,0,0,0,1326
812814,1543.00877838189,30,1,1,0,0,467
4937932,1542.9723258091,69,5,6,0,0,380
21971747,1542.94391572579,20,1,2,0,0,1896
13196536,1542.87994545431,14,3,3,0,0,1673
19599089,1542.7995856323,34,8,1,0,0,1813
6387858,1542.6198366635,18,0,0,0,0,1083
8550893,1542.34933944096,9,0,0,0,0,8131
17405526,1542.34206633675,5,1,1,0,0,166
8301957,1542.31527792206,35,0,1,0,0,1694
10709970,1542.24176772169,24,6,1,0,0,1218
3493804,1542.17855187213,11,0,1,0,0,3998
7686708,1542.06618897793,30,0,2,0,0,270
8455034,1541.95799099523,16,0,0,0,0,11087
3367476,1541.88559494774,2,1,1,0,0,947
19709173,1541.80466972071,9,0,0,0,0,1233
14135953,1541.68854984162,12,1,5,0,0,7630
6013533,1541.64634838419,11,0,0,0,0,2003
10320157,1541.46959732368,5,0,0,0,0,913
18945443,1541.40860696623,4,0,0,0,0,1122
17524326,1541.33659083093,6,2,1,0,0,326
10809086,1541.33236935548,11,0,0,0,0,2003
6659116,1541.13265633719,5,0,0,0,0,1675
20485066,1541.13114321981,4,0,0,0,0,1752
11102760,1541.05404499631,8,2,3,0,0,7083
23532205,1540.93555432529,22,1,0,0,0,294
13977058,1540.80154793316,8,0,1,0,0,326
14801826,1540.75119561464,34,3,3,0,0,1218
13757181,1540.74094254683,22,1,0,0,0,270
3833346,1540.63903627484,14,1,0,0,0,5322
27761185,1540.61913199031,28,4,4,0,0,658
11405263,1540.58675331734,50,4,5,0,0,402
8244635,1540.49297736769,44,6,3,0,0,117
2522197,1540.45012939466,5,0,0,0,0,6279
14709263,1540.4443652334,77,12,14,0,0,96
14342642,1540.29466142276,12,0,0,0,0,834
6263574,1540.22331627704,10,0,1,0,0,2788
13277528,1540.05155552674,6,0,0,0,0,9765
17234145,1540,2,1,1,0,0,2758
16008848,1539.92122840223,3,0,1,0,0,252
10804484,1539.85005179255,12,2,1,0,0,2657
9956596,1539.82771650173,6,0,1,0,0,5150
11676893,1539.72298101888,2,0,0,0,0,1880
6033536,1539.64829600206,2,0,1,0,0,1185
8240995,1539.20772994779,3,1,0,0,0,6434
16722317,1539.08026667896,2,1,0,0,0,7735
15333513,1538.96647163137,5,0,2,0,0,555
3173129,1538.95119469805,3,0,1,0,0,9491
12710265,1538.78338390899,23,4,1,0,0,4830
9806095,1538.52052710106,4,2,0,0,0,7483
18089883,1538.46121781485,12,0,0,0,0,4550
8165181,1538.42999369069,5,0,0,0,0,9963
6234945,1538.32841920772,4,2,1,0,0,9759
9074108,1538.28989611264,72,6,14,0,0,190
20672564,1538.26127627566,4,0,0,0,0,4178
4972114,1538.05849105392,9,1,0,0,0,1233
10384720,1537.99337078503,66,1,3,0,0,145
3594368,1537.95457942006,142,15,18,0,0,68
14774930,1537.89709150937,12,0,3,0,0,7081
9580428,1537.77707516764,12,0,0,0,0,773
23840657,1537.67958855554,18,0,2,0,0,6677
6264206,1537.56199836658,18,1,3,0,0,94
126144,1537.48631997121,6,0,0,0,0,6083
15639661,1537.3576350092,3,0,0,0,0,433
9182389,1537.34019693673,36,5,6,0,0,260
17311699,1537.32570404569,50,1,3,0,0,1027
15311532,1537.29602861029,2,1,0,0,0,9123
18231184,1537.2052968923,3,1,0,0,0,2214
13084548,1537.0820843158,10,4,4,0,0,7552
13674160,1537.06420487413,4,2,0,0,0,2890
12806924,1536.83632121611,31,10,0,0,0,1612
15435703,1536.70415900117,19,0,0,0,0,1694
9955635,1536.55125753619,15,0,0,0,0,6282
10323184,1536.51091236106,22,4,0,0,0,3588
19697988,1536.50318729827,6,0,0,0,0,7269
11116438,1536.50248644189,9,0,0,0,0,3954
20634275,1536.34263940617,5,0,0,0,0,144
11345690,1536.16195487838,8,0,0,0,0,8740
5904961,1536.01137974352,7,0,0,0,0,5274
6543371,1535.96323777624,7,2,2,0,0,7055
2198995,1535.63591882843,69,13,12,0,0,81
848961,1535.59310340933,12,0,1,0,0,8250
12571148,1535.54423995613,3,0,1,0,0,1120
14942720,1535.50878315451,16,1,0,0,0,247
5570115,1535.49163185188,3,1,0,0,0,49
12696690,1535.48950549777,2,1,0,0,0,1723
20876297,1535.38732710375,3,1,1,0,0,6898
13003552,1535.38212738385,6,1,2,0,0,10239
26219372,1535.3598311309,10,0,0,0,0,4195
13684009,1535.3121532859,14,0,0,0,0,2738
5167225,1535.12728611569,12,5,3,0,0,7496
11168434,1535.10552721294,7,0,0,0,0,5328
22578886,1535.04830847171,4,1,0,0,0,9056
13063996,1535.03747733669,12,0,0,0,0,6916
10204748,1535.03325004907,51,0,3,0,0,786
16987588,1534.98441085052,5,0,1,0,0,5805
6452427,1534.85803092565,7,1,0,0,0,7902
17792515,1534.82665663718,37,2,1,0,0,1571
5783061,1534.82335789146,13,1,1,0,0,3593
11009979,1534.82160338321,15,2,2,0,0,494
9449165,1534.79002599287,23,0,1,0,0,2135
2854598,1534.7056931331,4,0,0,0,0,3879
11987530,1534.64314452524,34,1,1,0,0,92
15360778,1534.60175869061,2,0,0,0,0,1017
5215955,1534.56649337755,7,0,0,0,0,1079
10993704,1534.30431242771,6,1,0,0,0,37
3636065,1534.19329858537,7,1,1,0,0,5322
10105607,1534.12764329837,7,0,0,0,0,805
7192659,1534.04473499905,70,3,5,0,0,506
13658988,1534.00799811727,6,0,1,0,0,115
20606906,1533.95869126193,2,0,1,0,0,1140
7127113,1533.81541261409,13,0,1,0,0,2985
12484339,1533.80383996388,35,4,4,0,0,210
9730570,1533.69188619747,26,1,4,0,0,5561
15325434,1533.63228471891,9,3,0,0,0,6631
23730433,1533.62108867833,22,11,9,0,0,137
18065598,1533.61079934531,11,3,1,0,0,5443
11064633,1533.58504456692,3,0,0,0,0,797
1314251,1533.37879078937,7,0,0,0,0,1694
17284412,1533.35802325433,10,0,1,0,0,2752
9115905,1533.28321282598,23,0,0,0,0,1199
18557665,1533.23382971661,26,0,0,0,0,144
18480113,1533.227872965,49,2,2,0,0,1752
23475587,1533.1771467771,7,2,1,0,0,120
